OBJNAME,REGION,RA,DEC,DIAM,PA,BA,MAG,REASON
PGC2064945,dr9-north,237.50082512961438,35.46615781177476,0.679,22.3,0.310,17.911,SGA2020 dropped
PGC2064953,dr9-north,207.34884013588518,35.466748992859415,0.647,144.0,0.437,17.592,SGA2020 dropped
PGC2065404,dr9-north,110.85250731215157,35.496502437274685,0.608,108.6,0.415,17.880,SGA2020 dropped
PGC2065736,dr9-north,234.28183951373862,35.515276270132155,0.629,176.0,0.300,18.381,SGA2020 dropped
PGC2069058,dr9-north,166.53804004910396,35.725153034511834,0.606,162.9,0.309,17.945,SGA2020 dropped
PGC2069435,dr9-north,216.59794251881215,35.75085370255534,0.628,61.1,0.487,17.714,SGA2020 dropped
PGC2069778,dr9-north,264.0121657170614,35.77434011008462,0.657,5.5,0.581,17.430,SGA2020 dropped
PGC2070370,dr9-north,276.6370162128974,35.81336973281287,0.625,18.4,0.398,17.620,SGA2020 dropped
PGC2072118,dr9-north,100.10555233176152,35.923672524774034,0.636,119.2,0.369,18.430,SGA2020 dropped
PGC2072624,dr9-north,233.96399037924735,35.95685174486335,0.619,64.9,0.414,17.570,SGA2020 dropped
PGC2073065,dr9-north,146.37801433722677,35.98131881818723,0.606,119.2,0.321,17.857,SGA2020 dropped
PGC2073995,dr9-north,191.56259193673236,36.040168065032304,0.671,0.0,0.724,17.405,SGA2020 dropped
PGC2074227,dr9-north,165.65725826407598,36.05579734145127,0.629,19.6,0.310,17.551,SGA2020 dropped
PGC2075016,dr9-north,228.84269612679716,36.102601278317394,0.616,121.4,0.701,17.838,SGA2020 dropped
PGC2075345,dr9-north,245.87740835464427,36.12424084166797,0.653,54.4,0.351,17.930,SGA2020 dropped
PGC2075615,dr9-north,172.9178956926816,36.13966227278797,0.601,51.7,0.426,17.394,SGA2020 dropped
PGC2076671,dr9-north,166.42517093813134,36.20328809859625,0.664,19.0,0.309,17.642,SGA2020 dropped
PGC2077117,dr9-north,166.97780142843146,36.23008865058804,0.630,23.3,0.436,17.147,SGA2020 dropped
PGC2077940,dr9-north,235.87178234923505,36.27901761459154,0.602,53.4,0.354,17.802,SGA2020 dropped
PGC2081107,dr9-north,171.91772695772164,36.465578244004384,0.614,24.8,0.307,17.718,SGA2020 dropped
PGC2081536,dr9-north,139.98297708634396,36.49063642554384,0.609,144.2,0.753,16.788,SGA2020 dropped
PGC2082012,dr9-north,171.9967155152417,36.515673362259065,0.647,68.1,0.335,17.768,SGA2020 dropped
PGC2082027,dr9-north,264.1673231805579,36.51596232729191,0.604,1.6,0.270,17.600,SGA2020 dropped
PGC2082125,dr9-north,151.533147211796,36.52181500967059,0.624,140.4,0.315,18.112,SGA2020 dropped
PGC2082974,dr9-north,147.29105453530983,36.57150846415142,0.643,113.8,0.475,17.029,SGA2020 dropped
PGC2083380,dr9-north,106.4076751493946,36.594102586106885,0.602,111.0,0.380,18.360,SGA2020 dropped
PGC2084372,dr9-north,186.59275227478963,36.64712735643832,0.666,96.2,0.748,17.621,SGA2020 dropped
PGC2085495,dr9-north,251.20044725486184,36.708335211150086,0.641,1.2,0.246,18.163,SGA2020 dropped
PGC2086226,dr9-north,183.1717915656329,36.74896847830331,0.663,106.8,0.822,17.384,SGA2020 dropped
PGC2086781,dr9-north,179.27550499615876,36.776385503857526,0.651,45.2,0.245,18.568,SGA2020 dropped
PGC2087546,dr9-north,241.9519798071519,36.81925637049554,0.625,101.8,0.370,18.083,SGA2020 dropped
PGC2088145,dr9-north,227.95471184086003,36.85202485705989,0.627,134.2,0.309,17.480,SGA2020 dropped
PGC2089562,dr9-north,179.6521368948438,36.93006742786312,0.610,12.2,0.323,17.902,SGA2020 dropped
PGC2089641,dr9-north,188.27841914954251,36.93369781282097,0.626,121.1,0.587,17.610,SGA2020 dropped
PGC2091608,dr9-north,222.0611903433599,37.0306100163756,0.656,111.8,0.300,18.307,SGA2020 dropped
PGC2091816,dr9-north,136.03562642888156,37.04011801129138,0.600,44.4,0.293,18.603,SGA2020 dropped
PGC2092469,dr9-north,164.1856244066217,37.074108259838326,0.690,127.4,0.231,18.365,SGA2020 dropped
PGC2092673,dr9-north,113.4252070739516,37.08418927150068,0.627,160.5,0.342,17.764,SGA2020 dropped
PGC2093048,dr9-north,237.9752802506855,37.10296395137533,0.630,11.9,0.492,16.520,SGA2020 dropped
PGC2094008,dr9-north,148.79594056682868,37.150756608375744,0.628,130.9,0.316,17.987,SGA2020 dropped
PGC2095178,dr9-north,188.5840104809615,37.204417017163465,0.643,125.4,0.291,17.968,SGA2020 dropped
PGC2102072,dr9-north,136.3242052887244,37.49359742194093,0.649,29.8,0.358,17.829,SGA2020 dropped
PGC2104528,dr9-north,150.7120362578938,37.59245176639433,0.622,30.9,0.350,17.528,SGA2020 dropped
PGC2104638,dr9-north,219.7012891756833,37.59710955001596,0.602,141.4,0.426,17.627,SGA2020 dropped
PGC2104700,dr9-north,176.4236325271525,37.59940111711438,0.650,0.8,0.239,18.109,SGA2020 dropped
PGC2105753,dr9-north,121.56109997638029,37.64046629109479,0.614,86.3,0.320,17.844,SGA2020 dropped
PGC2106877,dr9-north,167.00838166430336,37.686736879240044,0.602,35.0,0.354,18.013,SGA2020 dropped
PGC2107588,dr9-north,234.3296740708475,37.71315263925494,0.606,35.8,0.400,17.264,SGA2020 dropped
PGC2109652,dr9-north,249.47608023712343,37.79333750105791,0.694,22.2,0.252,17.958,SGA2020 dropped
PGC2110254,dr9-north,118.90283970110669,37.81550514650442,0.620,18.6,0.374,17.845,SGA2020 dropped
PGC2110904,dr9-north,149.69334037178965,37.84206231830836,0.644,4.3,0.214,18.476,SGA2020 dropped
PGC2112956,dr9-north,170.44711830348015,37.9167547296279,0.639,132.0,0.530,17.921,SGA2020 dropped
PGC2113270,dr9-north,246.56978727766364,37.928970276110505,0.650,165.5,0.253,17.821,SGA2020 dropped
PGC2114749,dr9-north,246.7005200488149,37.9812499664634,0.627,91.9,0.377,18.001,SGA2020 dropped
PGC2115027,dr9-north,263.3656321502789,37.99173589867917,0.630,138.0,0.311,18.110,SGA2020 dropped
PGC2119379,dr9-north,196.14809175411867,38.157804416968325,0.608,11.9,0.241,18.469,SGA2020 dropped
PGC2120009,dr9-north,259.0754815710509,38.18019818308861,0.603,116.3,0.796,18.138,SGA2020 dropped
PGC2120105,dr9-north,214.0459176144868,38.18408997319135,0.609,133.4,0.377,17.624,SGA2020 dropped
PGC2122913,dr9-north,229.55702697971967,38.28663391898691,0.641,149.3,0.359,18.025,SGA2020 dropped
PGC2123546,dr9-north,161.8890003745407,38.310314730134664,0.622,26.6,0.266,18.352,SGA2020 dropped
PGC2123722,dr9-north,195.94277969686684,38.31624156230348,0.620,79.6,0.340,17.246,SGA2020 dropped
PGC2124668,dr9-north,116.66463728304313,38.35436039927235,0.601,154.7,0.491,17.085,SGA2020 dropped
PGC2125825,dr9-north,158.19380558967148,38.3969031879383,0.602,69.6,0.260,18.582,SGA2020 dropped
PGC2128714,dr9-north,159.6852957866686,38.49686397758069,0.665,48.5,0.237,18.357,SGA2020 dropped
PGC2129939,dr9-north,153.71074462042242,38.542804086044214,0.643,117.9,0.306,18.015,SGA2020 dropped
PGC2130229,dr9-north,150.92441290911052,38.55448132950583,0.603,73.4,0.545,17.732,SGA2020 dropped
PGC2130647,dr9-north,174.80389807803522,38.56959070103356,0.613,25.6,0.292,18.262,SGA2020 dropped
PGC2130954,dr9-north,159.411463717689,38.582162809110464,0.626,55.3,0.463,17.464,SGA2020 dropped
PGC2131235,dr9-north,234.54212735704667,38.592053960761014,0.613,159.0,0.443,17.489,SGA2020 dropped
PGC2132336,dr9-north,159.3695242699887,38.63104324089741,0.604,36.1,0.271,18.472,SGA2020 dropped
PGC2135471,dr9-north,217.05351614932403,38.7465710847518,0.607,35.8,0.361,17.530,SGA2020 dropped
PGC213527,dr9-north,131.5401097102391,35.709105706589725,0.627,93.4,0.337,17.355,SGA2020 dropped
PGC2135298,dr9-north,268.04185812989886,38.740910328897215,0.647,122.3,0.707,16.950,SGA2020 dropped
PGC2135469,dr9-north,112.53701450644475,38.74607845024992,0.659,10.1,0.349,17.644,SGA2020 dropped
PGC2136162,dr9-north,187.3766828677948,38.77240706527023,0.663,98.7,0.388,17.330,SGA2020 dropped
PGC213675,dr9-north,152.8753209558591,58.850478580152675,0.664,111.9,0.356,17.560,SGA2020 dropped
PGC213679,dr9-north,154.19743424502167,49.630085398506495,0.657,80.6,0.365,17.913,SGA2020 dropped
PGC2137205,dr9-north,160.20752909042073,38.81535506455635,0.630,124.4,0.653,17.960,SGA2020 dropped
PGC213721,dr9-north,160.33183727571878,78.54969607736945,0.655,154.2,0.322,17.920,SGA2020 dropped
PGC2137795,dr9-north,195.5074580341032,38.84083789844461,0.601,90.1,0.330,18.054,SGA2020 dropped
PGC2138753,dr9-north,214.05430406444296,38.88270302164388,0.640,58.0,0.294,18.143,SGA2020 dropped
PGC2138840,dr9-north,176.84334849398974,38.88637638770098,0.644,45.3,0.208,18.800,SGA2020 dropped
PGC2139047,dr9-north,262.5874463382226,38.89495584929221,0.626,109.6,0.483,17.790,SGA2020 dropped
PGC2139284,dr9-north,230.98434517215873,38.90406742236616,0.614,121.8,0.391,18.305,SGA2020 dropped
PGC2139690,dr9-north,122.52185727690969,38.922744434566816,0.601,113.1,0.343,17.828,SGA2020 dropped
PGC2141244,dr9-north,145.33043012063948,38.9960184897266,0.651,116.0,0.321,17.623,SGA2020 dropped
PGC214369,dr9-north,229.03575625001818,54.45399679246962,0.653,110.9,0.256,17.834,SGA2020 dropped
PGC2143911,dr9-north,239.67512003496887,39.1312116699402,0.620,18.2,0.470,17.435,SGA2020 dropped
PGC2144251,dr9-north,180.7917991633922,39.14602107173644,0.605,124.7,0.368,17.949,SGA2020 dropped
PGC2144537,dr9-north,208.6405244548935,39.160842115830015,0.641,88.9,0.249,18.533,SGA2020 dropped
PGC2145540,dr9-north,109.87258226193603,39.21205407672445,0.630,165.6,0.465,17.917,SGA2020 dropped
PGC2146146,dr9-north,129.71584185661072,39.24292554387095,0.603,44.4,0.383,18.281,SGA2020 dropped
PGC214637,dr9-north,266.70938428490444,59.27957406712349,0.649,36.1,0.211,16.773,SGA2020 dropped
PGC2146902,dr9-north,126.03643733700702,39.28167202657727,0.638,2.9,0.264,18.377,SGA2020 dropped
PGC2147278,dr9-north,263.8456822225326,39.29985724105397,0.644,132.5,0.694,17.380,SGA2020 dropped
PGC2148580,dr9-north,137.17633857431935,39.369693517742284,0.659,151.1,0.319,17.563,SGA2020 dropped
PGC2148964,dr9-north,159.3251185863732,39.39139691992037,0.620,70.7,0.312,17.893,SGA2020 dropped
PGC2149043,dr9-north,203.4038792669523,39.39591328040097,0.621,11.7,0.310,17.485,SGA2020 dropped
PGC2149381,dr9-north,215.209456584047,39.415303950558425,0.609,128.1,0.334,18.122,SGA2020 dropped
PGC2149680,dr9-north,138.9390509318168,39.43195327744919,0.617,58.2,0.547,17.623,SGA2020 dropped
PGC2151198,dr9-north,209.89504286181318,39.51939601657485,0.608,42.6,0.373,17.368,SGA2020 dropped
PGC2151227,dr9-north,235.13667761332806,39.52104699491822,0.618,28.0,0.299,17.840,SGA2020 dropped
PGC2151337,dr9-north,169.71315945525285,39.52644719751831,0.606,139.2,0.255,18.242,SGA2020 dropped
PGC2152677,dr9-north,121.13904451535869,39.6021651196366,0.606,60.9,0.357,18.136,SGA2020 dropped
PGC2153158,dr9-north,184.22676693414903,39.63190744500545,0.614,125.7,0.315,18.510,SGA2020 dropped
PGC2153388,dr9-north,179.553595539772,39.64521990609284,0.629,166.3,0.388,17.812,SGA2020 dropped
PGC2154099,dr9-north,123.47049351697792,39.68967740911128,0.605,19.8,0.378,17.720,SGA2020 dropped
PGC2154120,dr9-north,161.14669403484297,39.6914924160055,0.618,30.9,0.352,17.264,SGA2020 dropped
PGC2154645,dr9-north,256.3094798223869,39.726032133423864,0.621,61.7,0.362,17.800,SGA2020 dropped
PGC2155340,dr9-north,192.4388827613134,39.769327582675054,0.646,137.3,0.251,18.233,SGA2020 dropped
PGC2155660,dr9-north,199.4835269802297,39.78757885186304,0.606,100.7,0.299,17.864,SGA2020 dropped
PGC2155694,dr9-north,243.13917869744532,39.7898605614745,0.600,135.4,0.313,17.787,SGA2020 dropped
PGC2156408,dr9-north,160.26224787818856,39.83476660821675,0.603,77.3,0.385,17.543,SGA2020 dropped
SDSSJ145025.33+395244.8,dr9-north,222.6056561502476,39.87911394247247,0.682,76.0,0.349,18.402,SGA2020 dropped
PGC2158097,dr9-north,188.9654661944508,39.939551296017754,0.600,106.3,0.323,17.999,SGA2020 dropped
PGC2158719,dr9-north,208.29254451237452,39.98012381042673,0.653,76.6,0.245,18.183,SGA2020 dropped
PGC2160015,dr9-north,109.83398549421247,40.06447275033224,0.651,70.1,0.525,17.367,SGA2020 dropped
PGC2160226,dr9-north,251.11069117387444,40.07894628600544,0.693,95.6,0.222,18.410,SGA2020 dropped
PGC2160288,dr9-north,249.16393355901369,40.08297812944163,0.646,67.2,0.313,17.958,SGA2020 dropped
PGC2161576,dr9-north,125.28886551896001,40.16084319567883,0.614,115.8,0.536,16.852,SGA2020 dropped
PGC2163032,dr9-north,166.6987941224816,40.25163802205031,0.628,79.6,0.356,17.443,SGA2020 dropped
PGC2163963,dr9-north,239.06374324400517,40.31353380826561,0.607,57.6,0.321,17.472,SGA2020 dropped
PGC2164091,dr9-north,133.35883537620572,40.32321998273588,0.600,122.4,0.436,17.633,SGA2020 dropped
PGC2164326,dr9-north,215.83422956285622,40.33747804533789,0.615,165.6,0.523,17.336,SGA2020 dropped
PGC2164450,dr9-north,246.49271160346558,40.34670058849265,0.617,72.6,0.299,17.565,SGA2020 dropped
PGC2164731,dr9-north,150.71434494818024,40.365695035567015,0.628,8.4,0.214,18.385,SGA2020 dropped
PGC2165753,dr9-north,135.2889022806173,40.43599490370739,0.648,49.1,0.248,18.690,SGA2020 dropped
PGC2165963,dr9-north,242.54353753594944,40.45009724931149,0.666,176.0,0.502,17.121,SGA2020 dropped
PGC2166112,dr9-north,200.0009565006861,40.46020271797206,0.643,126.9,0.277,18.330,SGA2020 dropped
PGC2166783,dr9-north,245.85222685326937,40.505790818309215,0.645,41.8,0.287,17.516,SGA2020 dropped
PGC2166927,dr9-north,192.9898760234109,40.51498466353502,0.656,19.0,0.260,18.434,SGA2020 dropped
PGC2168313,dr9-north,207.88540606990887,40.60654218449962,0.643,163.0,0.369,17.524,SGA2020 dropped
PGC2168596,dr9-north,168.51517368580897,40.626440710427694,0.618,106.4,0.473,17.306,SGA2020 dropped
PGC2169025,dr9-north,181.93546090098886,40.658082342026795,0.617,49.3,0.342,17.541,SGA2020 dropped
PGC2171409,dr9-north,133.72247889666443,40.818798025424215,0.658,50.6,0.308,18.350,SGA2020 dropped
PGC2171430,dr9-north,134.7977806787732,40.81968415889007,0.662,163.4,0.284,18.563,SGA2020 dropped
PGC2171975,dr9-north,268.44441399798137,40.85658020202356,0.603,26.0,0.362,17.930,SGA2020 dropped
PGC2172647,dr9-north,132.59646438827,40.90149208888572,0.642,71.6,0.849,17.643,SGA2020 dropped
PGC2172727,dr9-north,122.86246347253784,40.90621861903886,0.654,147.2,0.378,17.615,SGA2020 dropped
PGC2173513,dr9-north,126.22248201623597,40.95578257566582,0.664,115.1,0.262,18.354,SGA2020 dropped
PGC2175343,dr9-north,149.73723373228947,41.07809057082263,0.642,42.3,0.873,17.104,SGA2020 dropped
PGC2176156,dr9-north,200.45567671047277,41.13066478678821,0.614,11.5,0.324,17.518,SGA2020 dropped
PGC2176525,dr9-north,204.36646491241606,41.1532738743356,0.603,142.9,0.313,17.647,SGA2020 dropped
PGC2177572,dr9-north,246.03601473511983,41.22109396632312,0.644,149.6,0.308,17.883,SGA2020 dropped
PGC2177613,dr9-north,157.92991596420615,41.223123215768794,0.603,32.2,0.307,18.653,SGA2020 dropped
PGC2178330,dr9-north,122.68583436112492,41.26733487128405,0.649,43.9,0.230,19.018,SGA2020 dropped
PGC2178954,dr9-north,109.62253943949437,41.30369917368437,0.610,13.2,0.327,17.650,SGA2020 dropped
PGC2179036,dr9-north,239.29040581008326,41.30886155132227,0.641,19.8,0.251,18.413,SGA2020 dropped
PGC2179665,dr9-north,149.97442828830683,41.345109180563426,0.617,16.6,0.258,18.518,SGA2020 dropped
PGC2180451,dr9-north,204.3278249953227,41.395039796159324,0.638,97.1,0.286,18.312,SGA2020 dropped
PGC2180570,dr9-north,125.84678570130681,41.40302814080097,0.642,44.7,0.282,18.201,SGA2020 dropped
PGC2180643,dr9-north,134.26791639577914,41.408101363275755,0.612,178.7,0.349,18.453,SGA2020 dropped
PGC2180780,dr9-north,125.47913051661997,41.416722456003626,0.619,100.2,0.276,18.144,SGA2020 dropped
PGC2180881,dr9-north,200.11740738166233,41.4230844668036,0.635,115.5,0.368,17.778,SGA2020 dropped
PGC2181285,dr9-north,230.28196562241746,41.45018029041499,0.614,81.9,0.266,17.916,SGA2020 dropped
PGC2181428,dr9-north,117.90305558923669,41.460263062568785,0.641,9.4,0.326,17.696,SGA2020 dropped
PGC2181595,dr9-north,218.89101125810276,41.47036818018845,0.663,126.9,0.237,18.434,SGA2020 dropped
PGC2183367,dr9-north,152.78425886895462,41.58194749137798,0.645,22.6,0.307,17.702,SGA2020 dropped
PGC2183535,dr9-north,176.25093198796486,41.5918800817934,0.617,110.9,0.304,18.545,SGA2020 dropped
PGC2183666,dr9-north,273.5106430650538,41.600577807920224,0.605,28.6,0.380,18.500,SGA2020 dropped
PGC2184384,dr9-north,205.89493743336038,41.64249070873324,0.608,65.3,0.322,18.008,SGA2020 dropped
PGC2184398,dr9-north,165.66324743311833,41.642930133226436,0.621,13.4,0.397,17.388,SGA2020 dropped
PGC2184752,dr9-north,109.80341781696525,41.66249423606023,0.644,76.0,0.296,18.000,SGA2020 dropped
PGC2185015,dr9-north,161.71252215433134,41.678794925412575,0.633,93.9,0.319,18.219,SGA2020 dropped
PGC2185318,dr9-north,239.03636661781445,41.6959752875551,0.647,51.2,0.553,16.968,SGA2020 dropped
PGC2186078,dr9-north,213.17897926664932,41.741732586438516,0.630,94.9,0.283,18.343,SGA2020 dropped
PGC2186471,dr9-north,244.53527239317668,41.765955102428826,0.651,44.2,0.329,18.337,SGA2020 dropped
PGC2187894,dr9-north,203.93663845513322,41.84786818485126,0.622,3.3,0.289,18.471,SGA2020 dropped
PGC2188736,dr9-north,271.9223070254751,41.89687634400705,0.659,117.2,0.275,18.240,SGA2020 dropped
PGC2188831,dr9-north,201.84504408201306,41.901310702175586,0.604,124.6,0.367,17.817,SGA2020 dropped
PGC2189078,dr9-north,112.97993576117494,41.9154545873276,0.602,103.5,0.322,18.171,SGA2020 dropped
PGC2189522,dr9-north,198.5690158521046,41.940606980873596,0.624,63.3,0.306,18.151,SGA2020 dropped
PGC2189905,dr9-north,224.69731590463525,41.961219914699875,0.630,85.2,0.249,17.922,SGA2020 dropped
PGC2190377,dr9-north,176.8438076546542,41.98765360050008,0.619,5.6,0.295,18.310,SGA2020 dropped
PGC2190512,dr9-north,137.42985305194136,41.99495606802318,0.605,92.4,0.393,18.080,SGA2020 dropped
PGC2191791,dr9-north,99.53901393069403,42.06673919808448,0.628,172.6,0.278,18.430,SGA2020 dropped
PGC2195078,dr9-north,201.78810386118525,42.24482294544391,0.652,22.1,0.312,17.596,SGA2020 dropped
PGC2196204,dr9-north,169.58769753399673,42.303628744633905,0.644,45.8,0.676,16.407,SGA2020 dropped
PGC2196329,dr9-north,125.97289994554382,42.30934880312146,0.654,80.0,0.302,18.232,SGA2020 dropped
PGC2196341,dr9-north,133.98178606249988,42.3096591415209,0.617,59.8,0.768,17.904,SGA2020 dropped
PGC2197130,dr9-north,250.15983283246862,42.3502730631687,0.646,76.8,0.296,18.295,SGA2020 dropped
PGC2197873,dr9-north,199.62921283041283,42.386819358927596,0.602,92.3,0.306,18.179,SGA2020 dropped
PGC2198285,dr9-north,216.79499383419343,42.40855698608749,0.683,117.7,0.257,18.710,SGA2020 dropped
PGC2198963,dr9-north,123.30668103693331,42.44092706280325,0.626,105.5,0.325,18.053,SGA2020 dropped
PGC2200150,dr9-north,275.7224204665217,42.50116283548272,0.617,66.4,0.330,18.250,SGA2020 dropped
PGC2201775,dr9-north,146.9280382887203,42.57900486796082,0.660,26.2,0.238,18.305,SGA2020 dropped
PGC2201831,dr9-north,106.6104490169788,42.58133602063989,0.644,140.8,0.339,18.570,SGA2020 dropped
PGC2203775,dr9-north,102.29498594297378,42.67257745869076,0.671,177.8,0.224,16.450,SGA2020 dropped
PGC2203854,dr9-north,98.93584359800391,42.67764515225775,0.600,34.9,0.620,17.390,SGA2020 dropped
PGC2203922,dr9-north,207.8877230472983,42.68139998373018,0.624,19.3,0.274,18.287,SGA2020 dropped
PGC2204211,dr9-north,162.97372128369227,42.69580594155321,0.615,68.1,0.467,17.749,SGA2020 dropped
PGC2205902,dr9-north,248.62485205156202,42.77481884896105,0.630,17.0,0.397,17.773,SGA2020 dropped
PGC2206303,dr9-north,132.67539439358293,42.79368101596864,0.633,122.8,0.313,18.263,SGA2020 dropped
PGC2206653,dr9-north,241.02979523503672,42.80848834722395,0.615,74.3,0.539,17.247,SGA2020 dropped
PGC2210451,dr9-north,171.28618979826373,42.986334113478186,0.603,79.8,0.311,17.946,SGA2020 dropped
PGC2211997,dr9-north,114.97675743452858,43.056543903535754,0.661,77.0,0.262,18.347,SGA2020 dropped
PGC2214267,dr9-north,156.4863053526751,43.1570818248368,0.638,138.4,0.254,18.098,SGA2020 dropped
PGC2215306,dr9-north,162.35605336143806,43.203653380207655,0.649,83.4,0.282,18.314,SGA2020 dropped
PGC2216383,dr9-north,250.48474390526823,43.24992184509681,0.609,81.3,0.331,17.818,SGA2020 dropped
PGC2216979,dr9-north,167.1200424631506,43.27686689093405,0.605,130.1,0.326,17.425,SGA2020 dropped
PGC2217995,dr9-north,184.42560766270583,43.323415558205234,0.609,167.2,0.301,17.811,SGA2020 dropped
PGC2218172,dr9-north,110.03416978502574,43.33079659907417,0.612,123.5,0.871,16.660,SGA2020 dropped
PGC2219265,dr9-north,198.66492727102062,43.374897097762684,0.638,131.0,0.338,17.615,SGA2020 dropped
PGC2219309,dr9-north,132.02074173396562,43.37718311632737,0.619,66.8,0.495,17.437,SGA2020 dropped
PGC2219605,dr9-north,178.06100188760743,43.389717246942816,0.600,52.0,0.455,17.238,SGA2020 dropped
