# Additional sources to be added to the final parent catalog based on VI.
#
OBJNAME,SREGION,RA,DEC,DIAM_LIT,PA_LIT,BA_LIT,MAG_LIT,COMMENT
WISEA J075752.14+114925.0,dr11-south,119.46737499999999,11.823583333333334,0.741,105.358,0.251,17.365,SGA2020 in nocuts
WISEA J170624.36+240642.5,dr11-south,256.60141666666664,24.11152777777778,0.741,106.918,0.501,13.560,SGA2020 in nocuts
GALEXASC J030227.14-365345.2,dr11-south,45.61362499999999,-36.89597222222222,0.741,22.290,0.665,16.900,SGA2020 in nocuts
PGC519636,dr11-south,51.801972,-46.046836,0.741,141.081,0.303,-99.000,SGA2020 in nocuts
WISEA J134948.03+085553.1,dr11-south,207.4502083333333,8.931333333333333,0.740,98.486,0.183,18.300,SGA2020 in nocuts
WISEA J205102.20-085954.6,dr11-south,312.75924999999995,-8.998555555555555,0.740,101.726,0.258,13.769,SGA2020 in nocuts
WISEA J032211.25-434100.2,dr11-south,50.546439,-43.682927,0.740,102.568,0.172,-99.000,SGA2020 in nocuts
WISEA J035953.12-600904.9,dr11-south,59.97087499999999,-60.15072222222222,0.740,160.074,0.290,13.745,SGA2020 in nocuts
2MASX J06072051-4511568,dr11-south,91.83541666666665,-45.19916666666666,0.740,157.220,0.303,12.590,SGA2020 in nocuts
WISEA J205120.52-520554.7,dr11-south,312.83566666666667,-52.098555555555556,0.740,124.789,0.187,18.740,SGA2020 in nocuts
WISEA J052535.25-374318.8,dr11-south,81.39708333333333,-37.722388888888894,0.739,111.253,0.164,18.760,SGA2020 in nocuts
WISEA J050006.49-374450.4,dr11-south,75.02720833333332,-37.74725,0.739,25.887,0.285,16.880,SGA2020 in nocuts
WISEA J044256.56-514239.4,dr11-south,70.73558333333334,-51.71091666666667,0.739,41.414,0.194,18.680,SGA2020 in nocuts
WISEA J044020.87-290404.4,dr11-south,70.08704166666665,-29.068083333333334,0.738,19.328,0.172,19.280,SGA2020 in nocuts
WISEA J204000.03-560928.7,dr11-south,310.00012499999997,-56.158,0.738,31.680,0.226,-99.000,SGA2020 in nocuts
WISEA J022959.26-322947.6,dr11-south,37.49645833333333,-32.49622222222222,0.738,127.819,0.242,13.303,SGA2020 in nocuts
WISEA J012336.87-573448.4,dr11-south,20.903874999999996,-57.580083333333334,0.738,108.804,0.203,18.850,SGA2020 in nocuts
WISEA J072835.82+242258.3,dr11-south,112.14920833333332,24.382833333333334,0.738,34.635,0.425,13.771,SGA2020 in nocuts
WISEA J020712.27+134854.8,dr11-south,31.80108333333333,13.815222222222223,0.738,29.694,0.213,18.500,SGA2020 in nocuts
WISEA J035556.95-161910.2,dr11-south,58.987083333333324,-16.319583333333334,0.737,25.184,0.161,19.130,SGA2020 in nocuts
WISEA J120536.81-000825.4,dr11-south,181.40337499999998,-0.14052777777777778,0.737,54.378,0.244,13.058,SGA2020 in nocuts
WISEA J101019.10+290806.4,dr11-south,152.5795833333333,29.134944444444443,0.737,166.870,0.477,17.300,SGA2020 in nocuts
WISEA J014331.82-475129.1,dr11-south,25.882833333333334,-47.85813888888889,0.737,121.579,0.152,19.070,SGA2020 in nocuts
2MASS J10453361+0746109,dr11-south,161.3900833333333,7.769638888888889,0.737,138.262,0.194,17.479,SGA2020 in nocuts
WISEA J040741.77-464300.4,dr11-south,61.92416666666665,-46.71691666666667,0.737,80.161,0.166,18.850,SGA2020 in nocuts
WISEA J152218.31+214841.8,dr11-south,230.57629166666666,21.81152777777778,0.736,55.337,0.171,17.714,SGA2020 in nocuts
APMUKS(BJ) B031239.69-355118.4,dr11-south,48.656,-35.670249999999996,0.736,166.137,0.212,18.260,SGA2020 in nocuts
LEDA 074492,dr11-south,51.958904,-52.700532,0.736,167.566,0.437,16.000,SGA2020 in nocuts
WISEA J055148.87-402531.7,dr11-south,87.95320833333331,-40.42525,0.736,90.034,0.273,-99.000,SGA2020 in nocuts
WISEA J000150.87-323825.0,dr11-south,0.46199999999999997,-32.640277777777776,0.736,77.696,0.363,13.886,SGA2020 in nocuts
WISEA J085539.28+085751.2,dr11-south,133.9137083333333,8.964083333333333,0.736,166.604,0.288,17.731,SGA2020 in nocuts
WISEA J220952.59-482039.4,dr11-south,332.4683749999999,-48.34425,0.736,47.734,0.588,17.190,SGA2020 in nocuts
2MASS J15125451-0212237,dr11-south,228.2272083333333,-2.2065,0.736,172.928,0.216,17.420,SGA2020 in nocuts
WISEA J045018.30-404441.8,dr11-south,72.57595833333332,-40.74458333333333,0.736,25.422,0.171,18.700,SGA2020 in nocuts
WISEA J052548.25-420248.0,dr11-south,81.451700,-42.046883,0.736,109.225,0.201,18.620,SGA2020 in nocuts
IRAS 04321-3718,dr11-south,68.474188,-37.213175,0.736,76.434,0.345,-99.000,SGA2020 in nocuts
2MASX J14202742+0747261,dr11-south,215.11425,7.790666666666667,0.735,118.743,0.241,13.469,SGA2020 in nocuts
ZwCl 1115.2+3013 03,dr11-south,169.17945833333334,29.328944444444446,0.735,41.861,0.386,13.271,SGA2020 in nocuts
WISEA J013438.05-321119.2,dr11-south,23.658541666666665,-32.188916666666664,0.735,64.551,0.181,18.670,SGA2020 in nocuts
WISEA J005038.33-583225.0,dr11-south,12.659374999999999,-58.540388888888884,0.735,66.988,0.185,18.760,SGA2020 in nocuts
FGCE 1686,dr11-south,330.938647,-55.992226,0.734,127.832,0.189,17.400,SGA2020 in nocuts
2MASS J21282352-4419566,dr11-south,322.09845833333327,-44.33244444444445,0.734,176.382,0.212,-99.000,SGA2020 in nocuts
WISEA J105134.18+012638.3,dr11-south,162.89249999999996,1.44375,0.734,137.857,0.164,18.418,SGA2020 in nocuts
2MASS J01284608-3507550,dr11-south,22.192041666666665,-35.132083333333334,0.734,178.720,0.675,15.500,SGA2020 in nocuts
2MASS J10463841+0148315,dr11-south,161.66,1.8088055555555556,0.734,24.811,0.205,18.200,SGA2020 in nocuts
WISEA J061449.48-480503.8,dr11-south,93.70595833333331,-48.08444444444444,0.734,79.187,0.215,13.436,SGA2020 in nocuts
IRAS F05442-2546,dr11-south,86.550445,-25.752325,0.734,62.898,0.451,14.000,SGA2020 in nocuts
2MASS J12353340+2841111,dr11-south,188.88920833333333,28.686444444444444,0.734,111.698,0.699,-99.000,SGA2020 in nocuts
WISEA J205539.02-531522.8,dr11-south,313.9127083333333,-53.25647222222222,0.734,108.997,0.214,17.400,SGA2020 in nocuts
WISEA J154813.23+060713.1,dr11-south,237.05508333333333,6.120277777777777,0.734,102.244,0.259,17.667,SGA2020 in nocuts
WISEA J200701.68-551939.5,dr11-south,301.757,-55.32772222222223,0.733,141.317,0.381,12.986,SGA2020 in nocuts
WISEA J143837.75+185340.0,dr11-south,219.6573333333333,18.894194444444445,0.733,10.698,0.702,13.081,SGA2020 in nocuts
PGC536284,dr11-south,345.864057,-44.534645,0.733,73.609,0.187,-99.000,SGA2020 in nocuts
WISEA J080553.47+124047.4,dr11-south,121.47279166666665,12.679916666666665,0.733,149.877,0.188,18.300,SGA2020 in nocuts
WISEA J212406.68+012120.5,dr11-south,321.02804166666664,1.3561666666666667,0.733,25.313,0.230,13.741,SGA2020 in nocuts
WISEA J012814.69+070710.0,dr11-south,22.061208333333333,7.119472222222222,0.733,162.813,0.425,-99.000,SGA2020 in nocuts
WISEA J051845.28-455740.1,dr11-south,79.68845833333332,-45.961222222222226,0.732,125.409,0.161,18.770,SGA2020 in nocuts
WISEA J021734.02-552420.3,dr11-south,34.391416666666665,-55.40566666666667,0.732,121.052,0.189,18.700,SGA2020 in nocuts
WISEA J113954.22+104015.1,dr11-south,174.97595833333332,10.670777777777777,0.732,138.614,0.196,17.375,SGA2020 in nocuts
WISEA J062041.05-581603.3,dr11-south,95.17037499999998,-58.26705555555556,0.732,145.208,0.247,13.111,SGA2020 in nocuts
WISEA J031221.81-613836.6,dr11-south,48.090875,-61.64375,0.731,38.526,0.215,18.390,SGA2020 in nocuts
WISEA J002205.96-454529.9,dr11-south,5.525291666666666,-45.758361111111114,0.731,124.639,0.159,18.800,SGA2020 in nocuts
WISEA J121935.35-071136.7,dr11-south,184.89737499999995,-7.193638888888889,0.731,22.411,0.227,18.730,SGA2020 in nocuts
WISEA J204622.64-470942.5,dr11-south,311.5944999999999,-47.16180555555555,0.731,37.594,0.385,13.643,SGA2020 in nocuts
2MASX J13323002+2554520,dr11-south,203.1250833333333,25.91447222222222,0.730,118.299,0.506,13.343,SGA2020 in nocuts
GIN 471,dr11-south,239.55204166666664,22.488722222222222,0.730,167.401,0.763,15.620,SGA2020 in nocuts
WISEA J092433.63+002828.2,dr11-south,141.14016666666666,0.47447222222222224,0.730,23.222,0.275,17.070,SGA2020 in nocuts
IC 4346,dr11-south,208.91904166666663,25.153055555555554,0.730,155.726,0.902,11.434,SGA2020 in nocuts
WISEA J014922.11+233023.1,dr11-south,27.342124999999996,23.506444444444444,0.730,136.828,0.695,-99.000,SGA2020 in nocuts
WISEA J141242.59+012624.1,dr11-south,213.17749999999998,1.4401111111111111,0.730,14.034,0.285,17.700,SGA2020 in nocuts
WISEA J012006.59-273904.8,dr11-south,20.02745833333333,-27.651305555555552,0.730,53.377,0.166,18.110,SGA2020 in nocuts
NPM1G +15.0501,dr11-south,244.01612499999996,15.238916666666666,0.730,142.898,0.534,16.650,SGA2020 in nocuts
WISEA J223602.95-461412.3,dr11-south,339.0124166666667,-46.236694444444446,0.730,60.271,0.231,13.380,SGA2020 in nocuts
DUKST 355-035,dr11-south,34.069083333333325,-36.83888888888889,0.729,2.961,0.392,16.980,SGA2020 in nocuts
WISEA J144000.85+264722.7,dr11-south,220.00362499999994,26.789583333333336,0.729,111.577,0.381,14.097,SGA2020 in nocuts
2MFGC 02674,dr11-south,48.96158333333333,-43.760083333333334,0.729,96.267,0.272,14.533,SGA2020 in nocuts
WISEA J164214.36+295914.5,dr11-south,250.55987499999998,29.987361111111113,0.729,98.682,0.363,18.100,SGA2020 in nocuts
WISEA J033817.98-585427.2,dr11-south,54.57499999999999,-58.907888888888884,0.729,44.753,0.190,19.060,SGA2020 in nocuts
WISEA J234022.20+045056.3,dr11-south,355.092875,4.849333333333333,0.729,44.979,0.528,-99.000,SGA2020 in nocuts
SDSS J121250.11+100119.8,dr11-south,183.20879166666666,10.022194444444445,0.729,67.319,0.435,17.600,SGA2020 in nocuts
WISEA J003644.91+203622.7,dr11-south,9.187166666666666,20.606333333333335,0.728,112.163,0.419,12.846,SGA2020 in nocuts
DUKST 354-046,dr11-south,33.302375,-33.13313888888889,0.728,142.029,0.913,16.960,SGA2020 in nocuts
WISEA J050940.43-385701.3,dr11-south,77.41841666666667,-38.95041666666667,0.728,123.575,0.257,13.474,SGA2020 in nocuts
PGC559159,dr11-south,347.193639,-42.715809,0.728,90.460,0.664,-99.000,SGA2020 in nocuts
GALEXASC J135421.00+040207.0,dr11-south,208.58754166666665,4.035277777777778,0.728,171.927,0.169,-99.000,SGA2020 in nocuts
WISEA J145727.15+143753.4,dr11-south,224.3630833333333,14.631583333333333,0.728,159.829,0.216,14.422,SGA2020 in nocuts
WISEA J230225.44-631752.1,dr11-south,345.60587499999997,-63.298027777777776,0.728,108.575,0.196,17.200,SGA2020 in nocuts
WISEA J234634.82+143138.6,dr11-south,356.64512499999995,14.52738888888889,0.727,5.989,0.336,13.426,SGA2020 in nocuts
WISEA J141331.74+253147.0,dr11-south,213.38224999999997,25.52975,0.727,47.558,0.240,17.206,SGA2020 in nocuts
WISEA J101255.17-022729.2,dr11-south,153.229875,-2.458111111111111,0.727,144.434,0.173,18.084,SGA2020 in nocuts
WISEA J033900.26-485007.8,dr11-south,54.75099999999999,-48.83569444444445,0.727,34.725,0.158,19.080,SGA2020 in nocuts
WISEA J024409.18-541419.0,dr11-south,41.03820833333333,-54.23866666666667,0.727,169.105,0.533,17.760,SGA2020 in nocuts
PGC975235,dr11-south,321.1156575,-10.6755386,0.727,28.252,0.231,-99.000,SGA2020 in nocuts
WISEA J011200.52-135327.4,dr11-south,18.002791666666667,-13.890833333333333,0.727,76.343,0.162,13.778,SGA2020 in nocuts
WISEA J162140.34+243932.0,dr11-south,245.41816666666668,24.65888888888889,0.726,150.114,0.386,13.300,SGA2020 in nocuts
WISEA J012300.57-395446.8,dr11-south,20.75229166666666,-39.91325,0.726,108.152,0.178,18.830,SGA2020 in nocuts
WISEA J230046.63+142317.0,dr11-south,345.19424999999995,14.388027777777777,0.726,61.433,0.333,13.890,SGA2020 in nocuts
WISEA J101725.49+204649.3,dr11-south,154.356125,20.780277777777776,0.726,32.088,0.223,17.900,SGA2020 in nocuts
WISEA J111419.66+152047.5,dr11-south,168.5818333333333,15.346666666666668,0.726,173.896,0.610,13.116,SGA2020 in nocuts
WISEA J015040.94-251417.6,dr11-south,27.6705,-25.238222222222223,0.725,108.754,0.214,18.270,SGA2020 in nocuts
WISEA J122400.26-033737.1,dr11-south,186.00099999999998,-3.6269444444444443,0.725,178.743,0.350,17.166,SGA2020 in nocuts
WISEA J083645.35+272930.1,dr11-south,129.18904166666664,27.49175,0.725,102.004,0.201,17.727,SGA2020 in nocuts
WISEA J091150.36+171716.0,dr11-south,137.95991666666666,17.28788888888889,0.725,25.355,0.237,13.602,SGA2020 in nocuts
WISEA J221256.17-471348.2,dr11-south,333.23366666666664,-47.23008333333333,0.725,48.346,0.218,18.350,SGA2020 in nocuts
2MASXi J0215449+132425,dr11-south,33.93708333333333,13.407111111111112,0.725,94.632,0.378,-99.000,SGA2020 in nocuts
FCCB 1470,dr11-south,55.24858333333333,-37.94883333333333,0.725,86.529,0.182,18.750,SGA2020 in nocuts
2MASXi J1240127+132902,dr11-south,190.0533333333333,13.484,0.725,146.250,0.814,-99.000,SGA2020 in nocuts
PGC574360,dr11-south,355.349895,-41.5647202,0.724,26.352,0.435,-99.000,SGA2020 in nocuts
WISEA J052343.99-601001.5,dr11-south,80.93345833333333,-60.16711111111111,0.724,21.888,0.319,17.000,SGA2020 in nocuts
WISEA J041252.98-345527.7,dr11-south,63.22058333333333,-34.924499999999995,0.724,47.350,0.165,18.520,SGA2020 in nocuts
LSBG F301-002,dr11-south,55.64225,-41.21613888888889,0.724,38.692,0.290,18.220,SGA2020 in nocuts
WISEA J093325.79+081328.2,dr11-south,143.3574583333333,8.2245,0.724,104.756,0.307,17.093,SGA2020 in nocuts
WISEA J020508.73+091147.6,dr11-south,31.286249999999995,9.196611111111112,0.724,30.850,0.502,13.642,SGA2020 in nocuts
LCRS B230302.2-452554,dr11-south,346.4675,-45.16158333333333,0.724,113.731,0.392,13.110,SGA2020 in nocuts
WISEA J001903.58-030701.0,dr11-south,4.7647916666666665,-3.1174166666666667,0.724,9.874,0.183,18.290,SGA2020 in nocuts
WISEA J221945.80-603841.3,dr11-south,334.94124999999997,-60.64422222222222,0.724,15.864,0.362,13.471,SGA2020 in nocuts
LCRS B023712.9-392113,dr11-south,39.800124999999994,-39.13861111111111,0.724,37.683,0.245,14.119,SGA2020 in nocuts
WISEA J101624.50-231936.6,dr11-south,154.10166666666666,-23.32686111111111,0.724,86.800,0.302,13.338,SGA2020 in nocuts
WISEA J032629.12-515016.5,dr11-south,51.62158333333333,-51.838055555555556,0.723,50.817,0.218,18.500,SGA2020 in nocuts
WISEA J004739.92-632956.8,dr11-south,11.916083333333333,-63.499138888888886,0.723,166.253,0.212,18.520,SGA2020 in nocuts
WISEA J034310.21-433030.6,dr11-south,55.792541666666665,-43.50855555555555,0.723,131.749,0.319,13.413,SGA2020 in nocuts
WISEA J030522.29-084804.6,dr11-south,46.34295833333333,-8.801305555555556,0.723,104.829,0.355,12.422,SGA2020 in nocuts
LCRS B134626.9-030609,dr11-south,207.25937499999998,-3.3506666666666667,0.723,54.967,0.229,13.786,SGA2020 in nocuts
LCRS B214055.3-392118,dr11-south,325.9987499999999,-39.125861111111114,0.723,89.684,0.381,13.288,SGA2020 in nocuts
WISEA J123502.86+042108.1,dr11-south,188.76199999999997,4.3525,0.723,6.451,0.234,17.604,SGA2020 in nocuts
WISEA J231934.70-564831.9,dr11-south,349.89462499999996,-56.808749999999996,0.723,6.707,0.163,18.810,SGA2020 in nocuts
WISEA J091557.40+243620.0,dr11-south,138.9892083333333,24.605555555555558,0.722,178.196,0.297,17.006,SGA2020 in nocuts
WISEA J033207.41-545607.0,dr11-south,53.03091666666666,-54.93522222222222,0.722,9.346,0.335,17.350,SGA2020 in nocuts
WISEA J213137.58+010016.0,dr11-south,322.9065416666666,1.004361111111111,0.722,47.609,0.221,18.200,SGA2020 in nocuts
WISEA J213530.36-432604.9,dr11-south,323.8767083333333,-43.434638888888884,0.722,77.333,0.183,18.880,SGA2020 in nocuts
WISEA J143214.08-001840.8,dr11-south,218.05866666666665,-0.3113611111111111,0.722,124.163,0.181,17.814,SGA2020 in nocuts
WISEA J155154.15+220155.4,dr11-south,237.97562499999998,22.03211111111111,0.721,166.429,0.216,18.300,SGA2020 in nocuts
WISEA J022754.79+260428.2,dr11-south,36.97779166666666,26.074749999999998,0.721,127.891,0.300,14.119,SGA2020 in nocuts
WISEA J092005.28+233439.4,dr11-south,140.02204166666667,23.57772222222222,0.721,163.393,0.207,14.481,SGA2020 in nocuts
WISEA J021243.37-325313.8,dr11-south,33.18054166666666,-32.8875,0.721,96.168,0.207,18.550,SGA2020 in nocuts
WISEA J235108.13-020537.6,dr11-south,357.78383333333335,-2.09375,0.721,131.107,0.255,13.381,SGA2020 in nocuts
WISEA J054800.65-251303.5,dr11-south,87.00270833333332,-25.217333333333332,0.720,166.321,0.277,13.469,SGA2020 in nocuts
2MASS J00434933-2933108,dr11-south,10.95575,-29.553444444444445,0.720,137.685,0.212,18.470,SGA2020 in nocuts
WISEA J125649.40+083444.0,dr11-south,194.20579166666664,8.578222222222221,0.720,3.824,0.223,13.313,SGA2020 in nocuts
WISEA J045618.58-203534.6,dr11-south,74.07779166666666,-20.59261111111111,0.719,38.600,0.236,13.220,SGA2020 in nocuts
WISEA J100031.36-031950.6,dr11-south,150.13062499999998,-3.330833333333333,0.719,76.852,0.200,18.670,SGA2020 in nocuts
WISEA J020021.18-403302.8,dr11-south,30.088499999999996,-40.55094444444444,0.719,20.033,0.272,17.200,SGA2020 in nocuts
WISEA J004248.21-290018.7,dr11-south,10.70120833333333,-29.005416666666665,0.719,111.797,0.211,18.900,SGA2020 in nocuts
WISEA J200154.29-560015.5,dr11-south,300.47624999999994,-56.004222222222225,0.719,74.147,0.241,-99.000,SGA2020 in nocuts
LCSB S2633P,dr11-south,333.558439,13.875656,0.719,44.417,0.931,16.300,SGA2020 in nocuts
SDSS J112519.76+022244.0,dr11-south,171.3323333333333,2.3789166666666666,0.718,82.876,0.288,17.452,SGA2020 in nocuts
WISEA J032405.44-541654.5,dr11-south,51.02270833333333,-54.28183333333333,0.718,64.641,0.226,13.403,SGA2020 in nocuts
WISEA J205730.91-495157.6,dr11-south,314.37883333333326,-49.866305555555556,0.718,105.568,0.226,18.440,SGA2020 in nocuts
LCRS B142236.8-115545,dr11-south,216.3289583333333,-12.154583333333333,0.718,57.897,0.225,17.870,SGA2020 in nocuts
WISEA J151636.16+193208.4,dr11-south,229.15066666666667,19.535694444444445,0.718,74.893,0.272,16.728,SGA2020 in nocuts
WISEA J080937.13+193239.9,dr11-south,122.40470833333333,19.544416666666667,0.718,48.866,0.229,14.160,SGA2020 in nocuts
WISEA J100509.31+091651.3,dr11-south,151.28870833333332,9.280861111111111,0.717,60.604,0.227,17.627,SGA2020 in nocuts
2MASX J11424686+2933477,dr11-south,175.6950833333333,29.563472222222224,0.717,98.379,0.295,14.624,SGA2020 in nocuts
WISEA J230416.39+150324.5,dr11-south,346.06837499999995,15.056805555555556,0.717,141.479,0.457,17.679,SGA2020 in nocuts
SDSS J094128.79+234508.6,dr11-south,145.36995833333333,23.752416666666665,0.717,18.361,0.442,-99.000,SGA2020 in nocuts
WISEA J082719.62-073039.0,dr11-south,126.83179166666665,-7.510916666666667,0.717,136.798,0.344,13.502,SGA2020 in nocuts
WISEA J032345.15-370959.7,dr11-south,50.93816666666666,-37.166694444444445,0.717,37.400,0.176,18.260,SGA2020 in nocuts
PGC489190,dr11-south,45.592988,-48.277908,0.716,37.801,0.180,-99.000,SGA2020 in nocuts
WISEA J054503.48-254620.9,dr11-south,86.2645,-25.772583333333333,0.716,73.349,0.279,17.100,SGA2020 in nocuts
WISEA J151437.49+043641.3,dr11-south,228.6562083333333,4.611527777777777,0.716,41.496,0.257,-99.000,SGA2020 in nocuts
WISEA J215223.22-580926.1,dr11-south,328.09666666666664,-58.15725,0.716,111.801,0.227,18.930,SGA2020 in nocuts
WISEA J140609.40+111727.9,dr11-south,211.53912499999996,11.291055555555555,0.716,156.460,0.386,17.900,SGA2020 in nocuts
WISEA J015730.70-623944.4,dr11-south,29.377999999999997,-62.662305555555555,0.716,50.672,0.155,19.100,SGA2020 in nocuts
PGC561949,dr11-south,304.926291,-42.5539491,0.716,89.622,0.572,-99.000,SGA2020 in nocuts
WISEA J214041.23-075915.8,dr11-south,325.1718333333333,-7.98775,0.716,46.913,0.171,17.776,SGA2020 in nocuts
LCRS B234043.3-415955,dr11-south,355.84116666666665,-41.720777777777776,0.716,69.788,0.410,13.905,SGA2020 in nocuts
WISEA J213010.80-402144.1,dr11-south,322.5450833333333,-40.36227777777778,0.716,41.808,0.191,17.600,SGA2020 in nocuts
WISEA J050155.05-273520.1,dr11-south,75.47920833333333,-27.588805555555556,0.716,106.070,0.179,18.710,SGA2020 in nocuts
WISEA J045109.76-543039.3,dr11-south,72.79004166666665,-54.51113888888889,0.716,24.944,0.471,17.100,SGA2020 in nocuts
WISEA J151637.84-000127.8,dr11-south,229.15774999999996,-0.0245,0.715,136.829,0.248,18.200,SGA2020 in nocuts
WISEA J041208.15-204428.6,dr11-south,63.03399999999999,-20.741500000000002,0.715,22.823,0.361,18.420,SGA2020 in nocuts
WISEA J214240.05-074737.8,dr11-south,325.6669583333333,-7.793833333333334,0.715,169.680,0.200,17.616,SGA2020 in nocuts
WISEA J060223.43-452033.4,dr11-south,90.596077,-45.343794,0.715,33.292,0.371,-99.000,SGA2020 in nocuts
WISEA J022322.94-335302.6,dr11-south,35.84566666666666,-33.88419444444445,0.715,60.558,0.187,19.040,SGA2020 in nocuts
2MASS J00034672-3957576,dr11-south,0.9445416666666665,-39.96627777777778,0.714,40.420,0.288,-99.000,SGA2020 in nocuts
GALEXASC J004323.39-242359.5,dr11-south,10.847458333333332,-24.39986111111111,0.714,63.045,0.371,-99.000,SGA2020 in nocuts
WISEA J031309.94-245355.5,dr11-south,48.291517,-24.898592,0.714,170.027,0.209,18.430,SGA2020 in nocuts
WISEA J010441.99-124118.2,dr11-south,16.17533333333333,-12.688222222222223,0.714,45.411,0.384,12.847,SGA2020 in nocuts
