OBJNAME,FIELD,NEW_VALUE,REASON
WISEA J212940.74-004123.7,BA,0.638,VI
WISEA J212940.74-004123.7,PA,124.0,VI
WISEA J213002.24+030749.3,DIAM,0.918,VI
WISEA J213002.24+030749.3,BA,0.865,VI
WISEA J213002.24+030749.3,PA,37.5,VI
WISEA J212957.68+030644.6,DIAM,1.499,VI
WISEA J212957.68+030644.6,BA,0.845,VI
WISEA J212957.68+030644.6,PA,34.1,VI
NPM1G +12.0532,DIAM,0.333,VI
NPM1G +12.0532,BA,0.851,VI
NPM1G +12.0532,PA,154.5,VI
WISEA J213009.54+125857.3,DIAM,0.333,VI
WISEA J213009.54+125857.3,BA,1.000,VI
WISEA J213009.54+125857.3,PA,90.0,VI
WISEA J213102.95-220632.7,DIAM,0.333,VI
WISEA J213102.95-220632.7,BA,0.933,VI
WISEA J213102.95-220632.7,PA,0.0,VI
WISEA J213102.97-220620.8,DIAM,0.581,VI
WISEA J213102.97-220620.8,BA,0.679,VI
WISEA J213102.97-220620.8,PA,116.4,VI
WISEA J213213.08-160914.5,DIAM,0.333,VI
WISEA J213213.08-160914.5,BA,0.537,VI
WISEA J213213.08-160914.5,PA,43.0,VI
2MASX J21331238-2252233,DIAM,0.333,VI
2MASX J21331238-2252233,BA,0.740,VI
2MASX J21331238-2252233,PA,170.0,VI
WISEA J213359.47-423844.9,DIAM,0.383,VI
WISEA J213359.47-423844.9,BA,0.511,VI
WISEA J213359.47-423844.9,PA,175.0,VI
2MASS J21341227-7014472,DIAM,0.333,VI
2MASS J21341227-7014472,BA,0.501,VI
2MASS J21341227-7014472,PA,167.0,VI
WISEA J213409.30-701448.1,DIAM,0.333,VI
WISEA J213409.30-701448.1,BA,1.000,VI
WISEA J213409.30-701448.1,PA,90.0,VI
WISEA J213426.87-445950.2,DIAM,0.333,VI
WISEA J213426.87-445950.2,BA,0.724,VI
WISEA J213426.87-445950.2,PA,40.0,VI
WISEA J213429.15-450005.1,DIAM,1.780,VI
WISEA J213429.15-450005.1,BA,0.903,VI
WISEA J213429.15-450005.1,PA,106.9,VI
WISEA J213434.71-445956.5,DIAM,0.935,VI
WISEA J213434.71-445956.5,BA,0.887,VI
WISEA J213434.71-445956.5,PA,53.0,VI
2MASX J21352755-3314323,DIAM,0.333,VI
2MASX J21352755-3314323,BA,0.780,VI
2MASX J21352755-3314323,PA,90.0,VI
2MASS J21352765-3314400,DIAM,0.407,VI
2MASS J21352765-3314400,BA,0.417,VI
2MASS J21352765-3314400,PA,168.5,VI
LCRS B213225.2-390448,DIAM,0.333,VI
LCRS B213225.2-390448,BA,0.640,VI
LCRS B213225.2-390448,PA,160.0,VI
WISEA J213723.31-164924.9,DIAM,0.333,VI
WISEA J213723.31-164924.9,BA,0.525,VI
WISEA J213723.31-164924.9,PA,92.0,VI
WISEA J213724.66-164919.9,DIAM,0.333,VI
WISEA J213724.66-164919.9,BA,0.920,VI
WISEA J213724.66-164919.9,PA,95.0,VI
WISEA J213809.22-761442.0,DIAM,0.333,VI
WISEA J213809.22-761442.0,BA,0.600,VI
WISEA J213809.22-761442.0,PA,65.0,VI
2MASX J21380980-7614358,DIAM,0.333,VI
2MASX J21380980-7614358,BA,0.513,VI
2MASX J21380980-7614358,PA,35.0,VI
WISEA J213823.06+074807.4,DIAM,0.333,VI
WISEA J213823.06+074807.4,BA,0.800,VI
WISEA J213823.06+074807.4,PA,10.0,VI
WISEA J213823.45+074817.7,DIAM,0.333,VI
WISEA J213823.45+074817.7,BA,0.860,VI
WISEA J213823.45+074817.7,PA,135.0,VI
WISEA J213824.27+033113.1,DIAM,0.333,VI
WISEA J213824.27+033113.1,BA,1.000,VI
WISEA J213824.27+033113.1,PA,90.0,VI
WISEA J213926.15+264950.4,DIAM,0.333,VI
WISEA J213926.15+264950.4,BA,0.660,VI
WISEA J213926.15+264950.4,PA,55.0,VI
WISEA J214117.04-034914.7,DIAM,0.333,VI
WISEA J214117.04-034914.7,BA,1.000,VI
WISEA J214117.04-034914.7,PA,90.0,VI
WISEA J214115.47-034907.8,DIAM,0.333,VI
WISEA J214115.47-034907.8,BA,0.700,VI
WISEA J214115.47-034907.8,PA,80.0,VI
ESO 236-IG 032 NED03,DIAM,0.333,VI
ESO 236-IG 032 NED03,BA,0.661,VI
ESO 236-IG 032 NED03,PA,82.0,VI
LCRS B214043.0-385210,DIAM,0.333,VI
LCRS B214043.0-385210,BA,0.511,VI
LCRS B214043.0-385210,PA,119.7,VI
LCRS B214043.3-385220,DIAM,0.333,VI
LCRS B214043.3-385220,BA,0.940,VI
LCRS B214043.3-385220,PA,35.0,VI
WISEA J214501.06-302554.9,DIAM,0.333,VI
WISEA J214501.06-302554.9,BA,0.636,VI
WISEA J214501.06-302554.9,PA,0.0,VI
WISEA J214514.49-200028.3,DIAM,0.546,VI
WISEA J214514.49-200028.3,BA,0.826,VI
WISEA J214514.49-200028.3,PA,16.7,VI
WISEA J214515.48-195941.1,DIAM,0.964,VI
WISEA J214515.48-195941.1,BA,0.537,VI
WISEA J214515.48-195941.1,PA,15.0,VI
WISEA J214525.34-643959.4,DIAM,0.333,VI
WISEA J214525.34-643959.4,BA,0.780,VI
WISEA J214525.34-643959.4,PA,10.0,VI
2MFGC 16420,DIAM,0.769,VI
2MFGC 16420,BA,0.554,VI
2MFGC 16420,PA,131.9,VI
WISEA J214554.63-121833.1,DIAM,0.333,VI
WISEA J214554.63-121833.1,BA,0.600,VI
WISEA J214554.63-121833.1,PA,70.0,VI
WISEA J214555.74-121758.2,DIAM,0.333,VI
WISEA J214555.74-121758.2,BA,0.860,VI
WISEA J214555.74-121758.2,PA,105.0,VI
ESO 403-IG 026,DIAM,0.798,VI
ESO 403-IG 026,BA,0.853,VI
ESO 403-IG 026,PA,134.2,VI
WISEA J215255.40+225653.1,DIAM,0.333,VI
WISEA J215255.40+225653.1,BA,1.000,VI
WISEA J215255.40+225653.1,PA,90.0,VI
WISEA J215254.70+225700.5,DIAM,0.333,VI
WISEA J215254.70+225700.5,BA,0.631,VI
WISEA J215254.70+225700.5,PA,81.0,VI
WISEA J215303.98-165455.4,DIAM,1.200,VI
WISEA J215303.98-165455.4,BA,1.000,VI
WISEA J215303.98-165455.4,PA,0.0,VI
PRC C-66,DIAM,1.007,VI
PRC C-66,BA,0.432,VI
PRC C-66,PA,33.0,VI
WISEA J215402.24+150356.2,DIAM,1.193,VI
WISEA J215402.24+150356.2,BA,0.698,VI
WISEA J215402.24+150356.2,PA,113.6,VI
GALEXASC J215408.07+150205.5,DIAM,0.500,VI
GALEXASC J215408.07+150205.5,BA,1.000,VI
GALEXASC J215408.07+150205.5,PA,0.0,VI
WISEA J215406.07-083834.4,DIAM,2.004,VI
WISEA J215406.07-083834.4,BA,0.674,VI
WISEA J215406.07-083834.4,PA,158.3,VI
WISEA J215406.55-083900.4,DIAM,1.196,VI
WISEA J215406.55-083900.4,BA,0.612,VI
WISEA J215406.55-083900.4,PA,67.9,VI
WISEA J215406.98-083858.2,DIAM,0.333,VI
WISEA J215406.98-083858.2,BA,0.740,VI
WISEA J215406.98-083858.2,PA,170.0,VI
APMUKS(BJ) B215151.12-304805.4,DIAM,0.333,VI
APMUKS(BJ) B215151.12-304805.4,BA,0.485,VI
APMUKS(BJ) B215151.12-304805.4,PA,0.0,VI
WISEA J215446.15-303343.0,DIAM,0.333,VI
WISEA J215446.15-303343.0,BA,0.889,VI
WISEA J215446.15-303343.0,PA,0.0,VI
WISEA J215449.12-103844.6,DIAM,0.333,VI
WISEA J215449.12-103844.6,BA,0.501,VI
WISEA J215449.12-103844.6,PA,95.0,VI
WISEA J215524.76+153128.5,DIAM,0.333,VI
WISEA J215524.76+153128.5,BA,0.860,VI
WISEA J215524.76+153128.5,PA,45.0,VI
WISEA J215524.54+153108.3,DIAM,0.713,VI
WISEA J215524.54+153108.3,BA,1.000,VI
WISEA J215524.54+153108.3,PA,90.0,VI
2dFGRS S586Z280,DIAM,0.333,VI
2dFGRS S586Z280,BA,1.000,VI
2dFGRS S586Z280,PA,0.0,VI
WISEA J215538.73-365954.6,DIAM,0.495,VI
WISEA J215538.73-365954.6,BA,0.589,VI
WISEA J215538.73-365954.6,PA,21.8,VI
WISEA J215537.56-365937.0,DIAM,0.393,VI
WISEA J215537.56-365937.0,BA,0.580,VI
WISEA J215537.56-365937.0,PA,105.0,VI
WISEA J215605.92-025230.4,DIAM,0.987,VI
WISEA J215605.92-025230.4,BA,0.824,VI
WISEA J215605.92-025230.4,PA,113.0,VI
PGC 095319,DIAM,0.485,VI
PGC 095319,BA,0.560,VI
PGC 095319,PA,90.0,VI
2MASXi J2156247-280424,DIAM,0.457,VI
2MASXi J2156247-280424,BA,0.560,VI
2MASXi J2156247-280424,PA,83.0,VI
WISEA J215729.41-074744.3,DIAM,1.852,VI
WISEA J215729.41-074744.3,BA,0.563,VI
WISEA J215729.41-074744.3,PA,86.8,VI
GALEXASC J215812.25-173141.1,DIAM,0.380,VI
GALEXASC J215812.25-173141.1,BA,0.603,VI
GALEXASC J215812.25-173141.1,PA,149.0,VI
WISEA J215811.17-173130.2,DIAM,0.369,VI
WISEA J215811.17-173130.2,BA,0.570,VI
WISEA J215811.17-173130.2,PA,66.7,VI
WISEA J215822.43-200614.4,DIAM,0.959,VI
WISEA J215822.43-200614.4,BA,0.820,VI
WISEA J215822.43-200614.4,PA,152.1,VI
WISEA J215818.88-200616.6,DIAM,0.333,VI
WISEA J215818.88-200616.6,BA,0.525,VI
WISEA J215818.88-200616.6,PA,51.5,VI
WISEA J215851.26-073938.8,DIAM,0.333,VI
WISEA J215851.26-073938.8,BA,0.762,VI
WISEA J215851.26-073938.8,PA,65.4,VI
2MASX J21585058-0739386,DIAM,0.333,VI
2MASX J21585058-0739386,BA,0.805,VI
2MASX J21585058-0739386,PA,0.0,VI
WISEA J215859.59-072639.2,DIAM,0.333,VI
WISEA J215859.59-072639.2,BA,0.336,VI
WISEA J215859.59-072639.2,PA,31.0,VI
WISEA J215859.41-072644.1,DIAM,0.587,VI
WISEA J215859.41-072644.1,BA,0.687,VI
WISEA J215859.41-072644.1,PA,37.0,VI
WISEA J220011.83-681814.3,DIAM,0.333,VI
WISEA J220011.83-681814.3,BA,0.780,VI
WISEA J220011.83-681814.3,PA,100.0,VI
2MASX J22010068-0951373,DIAM,0.333,VI
2MASX J22010068-0951373,BA,1.000,VI
2MASX J22010068-0951373,PA,90.0,VI
WISEA J220100.14-095140.3,DIAM,0.333,VI
WISEA J220100.14-095140.3,BA,0.692,VI
WISEA J220100.14-095140.3,PA,131.0,VI
WISEA J220126.90-123956.1,DIAM,0.333,VI
WISEA J220126.90-123956.1,BA,1.000,VI
WISEA J220126.90-123956.1,PA,90.0,VI
WISEA J220131.97-681337.5,DIAM,0.333,VI
WISEA J220131.97-681337.5,BA,1.000,VI
WISEA J220131.97-681337.5,PA,90.0,VI
WISEA J220136.42-681342.7,DIAM,0.333,VI
WISEA J220136.42-681342.7,BA,1.000,VI
WISEA J220136.42-681342.7,PA,0.0,VI
WISEA J220133.74-681332.2,DIAM,0.501,VI
WISEA J220133.74-681332.2,BA,0.759,VI
WISEA J220133.74-681332.2,PA,136.7,VI
WISEA J220202.13-051840.5,DIAM,0.333,VI
WISEA J220202.13-051840.5,BA,1.000,VI
WISEA J220202.13-051840.5,PA,90.0,VI
WISEA J220312.16-120541.9,DIAM,0.333,VI
WISEA J220312.16-120541.9,BA,0.569,VI
WISEA J220312.16-120541.9,PA,55.0,VI
ESO 237-IG 032 NED02,DIAM,0.483,VI
ESO 237-IG 032 NED02,BA,0.560,VI
ESO 237-IG 032 NED02,PA,0.0,VI
WISEA J220503.08-652452.8,DIAM,0.333,VI
WISEA J220503.08-652452.8,BA,0.520,VI
WISEA J220503.08-652452.8,PA,65.0,VI
WISEA J220513.23+121844.3,DIAM,0.333,VI
WISEA J220513.23+121844.3,BA,0.557,VI
WISEA J220513.23+121844.3,PA,110.0,VI
WISEA J220513.77+121846.5,DIAM,0.333,VI
WISEA J220513.77+121846.5,BA,0.632,VI
WISEA J220513.77+121846.5,PA,85.1,VI
2MASS J22060162+2615543,DIAM,0.893,VI
2MASS J22060162+2615543,BA,0.518,VI
2MASS J22060162+2615543,PA,113.4,VI
WISEA J220601.94+261553.4,DIAM,0.333,VI
WISEA J220601.94+261553.4,BA,0.340,VI
WISEA J220601.94+261553.4,PA,110.0,VI
WISEA J220719.01-073235.0,DIAM,0.333,VI
WISEA J220719.01-073235.0,BA,0.891,VI
WISEA J220719.01-073235.0,PA,141.4,VI
WISEA J220721.52-073157.6,DIAM,0.945,VI
WISEA J220721.52-073157.6,BA,0.705,VI
WISEA J220721.52-073157.6,PA,28.6,VI
WISEA J220727.78-275013.0,DIAM,0.333,VI
WISEA J220727.78-275013.0,BA,0.617,VI
WISEA J220727.78-275013.0,PA,63.0,VI
WISEA J220900.99-080133.9,DIAM,0.333,VI
WISEA J220900.99-080133.9,BA,0.927,VI
WISEA J220900.99-080133.9,PA,0.0,VI
WISEA J220901.64-080115.6,DIAM,0.333,VI
WISEA J220901.64-080115.6,BA,0.546,VI
WISEA J220901.64-080115.6,PA,15.0,VI
2dFGRS S529Z138,DIAM,0.490,VI
2dFGRS S529Z138,BA,0.898,VI
2dFGRS S529Z138,PA,0.0,VI
WISEA J221152.52+083452.4,DIAM,0.333,VI
WISEA J221152.52+083452.4,BA,0.700,VI
WISEA J221152.52+083452.4,PA,55.0,VI
WISEA J221152.84+083441.9,DIAM,0.333,VI
WISEA J221152.84+083441.9,BA,0.700,VI
WISEA J221152.84+083441.9,PA,160.0,VI
WISEA J221406.91+293449.4,DIAM,0.333,VI
WISEA J221406.91+293449.4,BA,1.000,VI
WISEA J221406.91+293449.4,PA,90.0,VI
WISEA J221406.18+293444.5,DIAM,0.333,VI
WISEA J221406.18+293444.5,BA,0.820,VI
WISEA J221406.18+293444.5,PA,155.0,VI
WISEA J221433.90-270032.8,DIAM,0.437,VI
WISEA J221433.90-270032.8,BA,0.537,VI
WISEA J221433.90-270032.8,PA,41.0,VI
WISEA J221434.29-270024.5,DIAM,0.333,VI
WISEA J221434.29-270024.5,BA,1.000,VI
WISEA J221434.29-270024.5,PA,90.0,VI
2MASX J22175094-0212300,DIAM,0.333,VI
2MASX J22175094-0212300,BA,0.417,VI
2MASX J22175094-0212300,PA,166.2,VI
WISEA J221750.82-021213.4,DIAM,0.759,VI
WISEA J221750.82-021213.4,BA,0.676,VI
WISEA J221750.82-021213.4,PA,163.1,VI
WISEA J221808.02-035004.9,DIAM,0.894,VI
WISEA J221808.02-035004.9,BA,0.863,VI
WISEA J221808.02-035004.9,PA,39.7,VI
LCRS B221546.1-390959,DIAM,0.333,VI
LCRS B221546.1-390959,BA,0.617,VI
LCRS B221546.1-390959,PA,43.0,VI
LCRS B221542.3-390904,DIAM,0.600,VI
LCRS B221542.3-390904,BA,0.367,VI
LCRS B221542.3-390904,PA,0.0,VI
WISEA J221900.49-065854.1,DIAM,0.417,VI
WISEA J221900.49-065854.1,BA,0.501,VI
WISEA J221900.49-065854.1,PA,153.5,VI
WISEA J221903.76-263536.8,DIAM,0.333,VI
WISEA J221903.76-263536.8,BA,1.000,VI
WISEA J221903.76-263536.8,PA,90.0,VI
WISEA J221904.63-263535.1,DIAM,0.333,VI
WISEA J221904.63-263535.1,BA,0.620,VI
WISEA J221904.63-263535.1,PA,120.0,VI
ESO 289-IG 017 NED02,DIAM,0.333,VI
ESO 289-IG 017 NED02,BA,0.640,VI
ESO 289-IG 017 NED02,PA,167.1,VI
ESO 289-IG 017 NED01,DIAM,0.871,VI
ESO 289-IG 017 NED01,BA,0.809,VI
ESO 289-IG 017 NED01,PA,81.1,VI
WISEA J222014.97+243938.5,DIAM,0.333,VI
WISEA J222014.97+243938.5,BA,0.700,VI
WISEA J222014.97+243938.5,PA,150.0,VI
2dFGRS S118Z337,DIAM,0.333,VI
2dFGRS S118Z337,BA,0.704,VI
2dFGRS S118Z337,PA,0.0,VI
WISEA J222110.58-260024.4,DIAM,0.721,VI
WISEA J222110.58-260024.4,BA,0.871,VI
WISEA J222110.58-260024.4,PA,0.0,VI
AM 2219-384 NED02,DIAM,1.626,VI
AM 2219-384 NED02,BA,0.588,VI
AM 2219-384 NED02,PA,23.2,VI
LCRS B221920.9-385426,DIAM,0.333,VI
LCRS B221920.9-385426,BA,0.560,VI
LCRS B221920.9-385426,PA,165.0,VI
2MASX J22223544+1200504,DIAM,0.368,VI
2MASX J22223544+1200504,BA,0.855,VI
2MASX J22223544+1200504,PA,0.0,VI
2MASS J22223280+1200549,DIAM,0.333,VI
2MASS J22223280+1200549,BA,0.878,VI
2MASS J22223280+1200549,PA,149.0,VI
2MASS J22224879-0902142,DIAM,0.580,VI
2MASS J22224879-0902142,BA,0.560,VI
2MASS J22224879-0902142,PA,145.0,VI
WISEA J222354.80+084820.3,DIAM,0.333,VI
WISEA J222354.80+084820.3,BA,0.680,VI
WISEA J222354.80+084820.3,PA,45.0,VI
WISEA J222354.61+084811.8,DIAM,0.333,VI
WISEA J222354.61+084811.8,BA,0.820,VI
WISEA J222354.61+084811.8,PA,125.0,VI
WISEA J222410.24-592915.0,DIAM,0.333,VI
WISEA J222410.24-592915.0,BA,0.516,VI
WISEA J222410.24-592915.0,PA,35.0,VI
WISEA J222408.80-592909.4,DIAM,0.333,VI
WISEA J222408.80-592909.4,BA,0.540,VI
WISEA J222408.80-592909.4,PA,125.0,VI
2MASS J22243101-3902150,DIAM,0.831,VI
2MASS J22243101-3902150,BA,0.688,VI
2MASS J22243101-3902150,PA,96.1,VI
LCRS B222134.3-391730,DIAM,0.333,VI
LCRS B222134.3-391730,BA,1.000,VI
LCRS B222134.3-391730,PA,0.0,VI
WISEA J222551.40-063551.6,DIAM,0.333,VI
WISEA J222551.40-063551.6,BA,1.000,VI
WISEA J222551.40-063551.6,PA,0.0,VI
WISEA J222551.20-063534.1,DIAM,0.353,VI
WISEA J222551.20-063534.1,BA,0.700,VI
WISEA J222551.20-063534.1,PA,40.0,VI
WISEA J222550.53-063605.2,DIAM,0.333,VI
WISEA J222550.53-063605.2,BA,1.000,VI
WISEA J222550.53-063605.2,PA,90.0,VI
WISEA J222607.42+172138.6,DIAM,0.333,VI
WISEA J222607.42+172138.6,BA,1.000,VI
WISEA J222607.42+172138.6,PA,0.0,VI
WISEA J222607.93+172123.4,DIAM,0.390,VI
WISEA J222607.93+172123.4,BA,0.840,VI
WISEA J222607.93+172123.4,PA,20.0,VI
WISEA J222602.22+172247.0,DIAM,0.944,VI
WISEA J222602.22+172247.0,BA,0.745,VI
WISEA J222602.22+172247.0,PA,173.9,VI
WISEA J222558.29+172254.4,DIAM,0.477,VI
WISEA J222558.29+172254.4,BA,0.939,VI
WISEA J222558.29+172254.4,PA,66.7,VI
WISEA J222602.41+172217.5,DIAM,0.333,VI
WISEA J222602.41+172217.5,BA,1.000,VI
WISEA J222602.41+172217.5,PA,90.0,VI
WISEA J222722.16-012157.4,DIAM,0.333,VI
WISEA J222722.16-012157.4,BA,0.600,VI
WISEA J222722.16-012157.4,PA,140.0,VI
CGCG 378-008 NED01,DIAM,0.333,VI
CGCG 378-008 NED01,BA,0.800,VI
CGCG 378-008 NED01,PA,100.0,VI
2MASX J22290490-6528073,DIAM,0.333,VI
2MASX J22290490-6528073,BA,1.000,VI
2MASX J22290490-6528073,PA,90.0,VI
WISEA J222903.65-652809.8,DIAM,0.333,VI
WISEA J222903.65-652809.8,BA,0.832,VI
WISEA J222903.65-652809.8,PA,180.0,VI
WISEA J223007.83-000013.4,DIAM,0.333,VI
WISEA J223007.83-000013.4,BA,0.700,VI
WISEA J223007.83-000013.4,PA,110.0,VI
WISEA J223007.41-000010.9,DIAM,0.333,VI
WISEA J223007.41-000010.9,BA,0.425,VI
WISEA J223007.41-000010.9,PA,74.4,VI
WISEA J223155.08-121323.5,DIAM,0.333,VI
WISEA J223155.08-121323.5,BA,0.617,VI
WISEA J223155.08-121323.5,PA,45.5,VI
WISEA J223205.75-554929.3,DIAM,0.333,VI
WISEA J223205.75-554929.3,BA,0.600,VI
WISEA J223205.75-554929.3,PA,75.0,VI
WISEA J223436.61+113409.5,DIAM,0.533,VI
WISEA J223436.61+113409.5,BA,0.764,VI
WISEA J223436.61+113409.5,PA,119.4,VI
2MASS J22351377+1404132,DIAM,0.333,VI
2MASS J22351377+1404132,BA,0.875,VI
2MASS J22351377+1404132,PA,59.0,VI
WISEA J223515.06+140408.9,DIAM,0.333,VI
WISEA J223515.06+140408.9,BA,0.933,VI
WISEA J223515.06+140408.9,PA,0.0,VI
2MASS J22355687-2407410,DIAM,0.333,VI
2MASS J22355687-2407410,BA,0.603,VI
2MASS J22355687-2407410,PA,20.0,VI
WISEA J223556.75-240726.9,DIAM,0.333,VI
WISEA J223556.75-240726.9,BA,0.468,VI
WISEA J223556.75-240726.9,PA,75.0,VI
WISEA J223824.92-364613.3,DIAM,0.333,VI
WISEA J223824.92-364613.3,BA,1.000,VI
WISEA J223824.92-364613.3,PA,90.0,VI
WISEA J223824.77-364620.7,DIAM,0.333,VI
WISEA J223824.77-364620.7,BA,0.780,VI
WISEA J223824.77-364620.7,PA,25.0,VI
2MASX J22385291+1659554,DIAM,0.333,VI
2MASX J22385291+1659554,BA,1.000,VI
2MASX J22385291+1659554,PA,90.0,VI
WISEA J223853.18+170000.3,DIAM,0.333,VI
WISEA J223853.18+170000.3,BA,0.913,VI
WISEA J223853.18+170000.3,PA,0.0,VI
WISEA J223916.16-395408.4,DIAM,0.333,VI
WISEA J223916.16-395408.4,BA,1.000,VI
WISEA J223916.16-395408.4,PA,90.0,VI
WISEA J223916.81-395402.2,DIAM,0.333,VI
WISEA J223916.81-395402.2,BA,0.891,VI
WISEA J223916.81-395402.2,PA,144.0,VI
2MASX J22424506-5738531,DIAM,0.333,VI
2MASX J22424506-5738531,BA,0.680,VI
2MASX J22424506-5738531,PA,85.0,VI
WISEA J224246.72+040900.6,DIAM,0.333,VI
WISEA J224246.72+040900.6,BA,1.000,VI
WISEA J224246.72+040900.6,PA,90.0,VI
WISEA J224247.36+040859.4,DIAM,0.333,VI
WISEA J224247.36+040859.4,BA,0.540,VI
WISEA J224247.36+040859.4,PA,135.0,VI
2MASX J22430590-2011089,DIAM,0.501,VI
2MASX J22430590-2011089,BA,0.513,VI
2MASX J22430590-2011089,PA,136.0,VI
WISEA J224303.89-201042.2,DIAM,0.407,VI
WISEA J224303.89-201042.2,BA,0.851,VI
WISEA J224303.89-201042.2,PA,129.5,VI
WISEA J224331.24-144741.8,DIAM,0.550,VI
WISEA J224331.24-144741.8,BA,0.295,VI
WISEA J224331.24-144741.8,PA,106.0,VI
WISEA J224332.07-144752.1,DIAM,0.402,VI
WISEA J224332.07-144752.1,BA,0.933,VI
WISEA J224332.07-144752.1,PA,0.0,VI
WISEA J224537.06+253807.1,DIAM,0.333,VI
WISEA J224537.06+253807.1,BA,0.759,VI
WISEA J224537.06+253807.1,PA,102.0,VI
WISEA J224536.14+253807.1,DIAM,0.333,VI
WISEA J224536.14+253807.1,BA,0.525,VI
WISEA J224536.14+253807.1,PA,143.5,VI
WISEA J224600.45-174055.3,DIAM,0.333,VI
WISEA J224600.45-174055.3,BA,1.000,VI
WISEA J224600.45-174055.3,PA,90.0,VI
WISEA J224600.34-174121.4,DIAM,0.501,VI
WISEA J224600.34-174121.4,BA,0.759,VI
WISEA J224600.34-174121.4,PA,112.5,VI
WISEA J224610.76-352652.8,DIAM,0.333,VI
WISEA J224610.76-352652.8,BA,0.840,VI
WISEA J224610.76-352652.8,PA,115.0,VI
WISEA J224614.26-352643.5,DIAM,0.333,VI
WISEA J224614.26-352643.5,BA,0.778,VI
WISEA J224614.26-352643.5,PA,0.0,VI
WISEA J224611.89-352651.9,DIAM,0.333,VI
WISEA J224611.89-352651.9,BA,1.000,VI
WISEA J224611.89-352651.9,PA,90.0,VI
WISEA J224620.34-000339.4,DIAM,0.333,VI
WISEA J224620.34-000339.4,BA,0.587,VI
WISEA J224620.34-000339.4,PA,4.0,VI
WISEA J224634.84-764004.4,DIAM,0.357,VI
WISEA J224634.84-764004.4,BA,0.600,VI
WISEA J224634.84-764004.4,PA,165.0,VI
WISEA J224723.99-460704.1,DIAM,0.697,VI
WISEA J224723.99-460704.1,BA,0.829,VI
WISEA J224723.99-460704.1,PA,45.7,VI
WISEA J224733.72-460801.1,DIAM,0.906,VI
WISEA J224733.72-460801.1,BA,0.783,VI
WISEA J224733.72-460801.1,PA,97.7,VI
WISEA J224722.86-460653.3,DIAM,0.355,VI
WISEA J224722.86-460653.3,BA,0.794,VI
WISEA J224722.86-460653.3,PA,98.5,VI
WISEA J224958.82-241653.5,DIAM,0.333,VI
WISEA J224958.82-241653.5,BA,0.871,VI
WISEA J224958.82-241653.5,PA,108.0,VI
WISEA J224959.15-241658.7,DIAM,0.333,VI
WISEA J224959.15-241658.7,BA,1.000,VI
WISEA J224959.15-241658.7,PA,90.0,VI
WISEA J225621.54-682309.7,DIAM,0.333,VI
WISEA J225621.54-682309.7,BA,1.000,VI
WISEA J225621.54-682309.7,PA,90.0,VI
WISEA J225622.03-682328.5,DIAM,0.333,VI
WISEA J225622.03-682328.5,BA,0.933,VI
WISEA J225622.03-682328.5,PA,0.0,VI
WISEA J225936.50+131812.3,DIAM,0.333,VI
WISEA J225936.50+131812.3,BA,0.619,VI
WISEA J225936.50+131812.3,PA,38.0,VI
WISEA J225939.35-114129.4,DIAM,1.096,VI
WISEA J225939.35-114129.4,BA,0.663,VI
WISEA J225939.35-114129.4,PA,52.8,VI
2MASS J23013071-0431071,DIAM,0.333,VI
2MASS J23013071-0431071,BA,0.631,VI
2MASS J23013071-0431071,PA,147.0,VI
WISEA J230130.39-043100.2,DIAM,0.333,VI
WISEA J230130.39-043100.2,BA,0.708,VI
WISEA J230130.39-043100.2,PA,157.5,VI
WISEA J230149.91-571135.2,DIAM,0.333,VI
WISEA J230149.91-571135.2,BA,0.646,VI
WISEA J230149.91-571135.2,PA,68.0,VI
GALEXASC J230209.35-655953.1,DIAM,0.333,VI
GALEXASC J230209.35-655953.1,BA,0.525,VI
GALEXASC J230209.35-655953.1,PA,39.0,VI
WISEA J230210.64-655943.7,DIAM,0.562,VI
WISEA J230210.64-655943.7,BA,0.776,VI
WISEA J230210.64-655943.7,PA,36.5,VI
WISEA J230354.30+143945.9,DIAM,0.333,VI
WISEA J230354.30+143945.9,BA,0.896,VI
WISEA J230354.30+143945.9,PA,130.0,VI
WISEA J230520.21+010747.0,DIAM,0.441,VI
WISEA J230520.21+010747.0,BA,0.572,VI
WISEA J230520.21+010747.0,PA,88.0,VI
WISEA J230532.13-233332.5,DIAM,0.333,VI
WISEA J230532.13-233332.5,BA,0.800,VI
WISEA J230532.13-233332.5,PA,95.0,VI
WISEA J230533.40-233319.6,DIAM,0.333,VI
WISEA J230533.40-233319.6,BA,0.860,VI
WISEA J230533.40-233319.6,PA,110.0,VI
WISEA J230832.56-195123.7,DIAM,0.532,VI
WISEA J230832.56-195123.7,BA,0.912,VI
WISEA J230832.56-195123.7,PA,0.0,VI
WISEA J230832.17-195249.3,DIAM,0.468,VI
WISEA J230832.17-195249.3,BA,0.603,VI
WISEA J230832.17-195249.3,PA,36.0,VI
WISEA J230835.58-195335.6,DIAM,0.959,VI
WISEA J230835.58-195335.6,BA,0.741,VI
WISEA J230835.58-195335.6,PA,178.2,VI
WISEA J230833.35-195148.6,DIAM,0.333,VI
WISEA J230833.35-195148.6,BA,1.000,VI
WISEA J230833.35-195148.6,PA,90.0,VI
WISEA J230835.57+273443.9,DIAM,0.333,VI
WISEA J230835.57+273443.9,BA,0.513,VI
WISEA J230835.57+273443.9,PA,59.0,VI
