OBJNAME,REGION
DESI J286.9420-78.5080,
DESI J203.9051+25.1061,
DESI J077.1648-44.9259,
DESI J134.6982+01.4037,
DESI J321.2991-07.9367,
DESI J312.2374-80.2821,
DESI J223.9171-84.5929,
DESI J259.6437-77.9250,
DESI J282.9230-56.2516,
DESI J346.7192+15.3815,
DESI J188.2710+11.3821,
DESI J083.0003-54.5878,
DESI J165.1970-83.5913,
DESI J111.9742-51.0824,
DESI J211.0372-40.7383,
DESI J349.2083+25.0594,
DESI J257.9938-79.7569,
DESI J099.0800-65.2458,
DESI J341.5572-60.6467,
DESI J325.4784+02.7312,
DESI J243.2932-19.9017,
DESI J233.8025-26.5859,
DESI J261.0719-78.0044,
DESI J206.4194-82.9704,
DESI J351.2108+30.4292,
DESI J287.4010-77.1080,
DESI J347.1193+20.9228,
DESI J254.0383+26.7793,
DESI J264.9444-75.6916,
DESI J164.3221-86.4526,
DESI J215.6184-84.6354,
DESI J209.8344-40.4022,
DESI J246.1259-16.6539,
DESI J295.3352-81.2673,
DESI J291.0559-58.6333,
DESI J289.0799-37.0184,
DESI J258.0441-86.4919,
DESI J257.3912+14.7815,
DESI J229.4463-33.7489,
DESI J186.2394-17.5854,
DESI J180.6450-26.9997,
DESI J209.3350-39.9897,
DESI J126.6126-86.0854,
DESI J018.7816+16.6880,
DESI J344.8011+21.4688,
DESI J230.2752-33.3957,
DESI J229.4480-33.6455,
DESI J172.8517-87.8337,
DESI J067.4397-04.0748,
DESI J137.5529-87.1595,
DESI J166.0956+03.8796,
DESI J076.6099-06.7699,
DESI J325.3831-55.2621,
DESI J069.7156-80.2743,
DESI J063.9657-57.7622,
DESI J242.8805-19.5442,
DESI J208.0113-84.5722,
DESI J094.6080-41.1354,
DESI J011.0837+24.2413,
DESI J233.5188-26.9558,
DESI J298.1177-67.6089,
DESI J261.8677-76.7371,
DESI J359.7530-03.9535,
DESI J231.4975-29.9567,
DESI J250.8913-80.6028,
DESI J320.5086-06.7938,
DESI J318.3858-05.1342,
DESI J206.2787-86.9049,
DESI J189.8699-85.1140,
DESI J261.0578-76.7896,
DESI J294.2939-79.5089,
DESI J293.7214-77.5197,
DESI J258.8220-79.4152,
DESI J292.9232-76.8717,
DESI J072.2983-05.8362,
DESI J327.6913+19.0514,
DESI J188.1738-87.3168,
DESI J319.2164-01.6967,
DESI J346.6972-68.0673,
DESI J325.9144+07.1538,
DESI J026.1057-07.6463,
DESI J192.6468-06.2856,
DESI J332.5032-12.1435,
DESI J127.3053-87.5635,
DESI J080.5649-48.3048,
DESI J014.1143-04.8036,
DESI J262.2807-76.4358,
DESI J230.5547-32.5850,
DESI J318.8122-07.6580,
DESI J161.5671-11.1075,
DESI J122.2037-87.3948,
DESI J001.2721+31.0973,
DESI J260.2198-78.7364,
DESI J233.2779-26.3523,
DESI J033.4137-85.2288,
DESI J155.2043-86.6344,
DESI J292.6947-58.1723,
DESI J060.1060+03.9130,
DESI J258.2344-79.5290,
DESI J148.9779+04.6659,
DESI J320.9309-11.7308,
DESI J239.9720-87.6547,
DESI J297.9156-68.0443,
DESI J289.0229-78.4642,
DESI J230.1189-32.7128,
DESI J355.6594-52.3813,
DESI J232.8219-27.2846,
DESI J018.8696-27.4560,
DESI J074.8730-85.2910,
DESI J320.0970-07.1979,
DESI J295.4745-68.7064,
DESI J048.6648-24.9059,
DESI J229.5387-28.8927,
DESI J237.3713-25.9262,
DESI J186.2783-38.6244,
DESI J336.9657+06.9871,
DESI J237.4231-15.4667,
DESI J110.5709+23.9614,
DESI J346.9640+21.0033,
DESI J062.9491-03.8073,
DESI J149.9847-27.6105,
DESI J038.9712-66.5854,
DESI J159.9559-86.5816,
DESI J233.5827-26.8406,
DESI J082.9889-45.7029,
DESI J156.5816-25.1292,
DESI J257.9704-84.2070,
DESI J317.7126-04.6426,
DESI J324.3605+12.3077,
DESI J095.3747-55.6839,
