OBJNAME,REGION
WISEA J115253.39+041943.7,
2MASS J11525412+0419136,
2MASS J11540639+0355217,
WISEA J115702.70-314404.0,
WISEA J115703.62-314429.2,
2MASS J11584158-0012476,
WISEA J115839.51-001242.4,
WISEA J115838.32-001229.1,
WISEA J120015.10+124941.0,
WISEA J120014.26+124951.7,
2dFGRS N315Z092,
WISEA J120356.69+001958.3,
WISEA J120426.07+214900.8,
2MASX J12042666+2149231,
WISEA J120426.83+214850.8,
WISEA J120815.81+125435.2,
WISEA J120811.27+125412.4,
WISEA J120955.57-414108.6,
WISEA J120954.07-414111.8,
WISEA J120956.70-414122.7,
WISEA J121032.54-522326.3,
WISEA J121031.97-522238.3,
WISEA J121035.05-522300.0,
WISEA J121314.86+214213.3,
WISEA J121312.52+214237.1,
WISEA J121313.45+214237.4,
2MASS J12132219+1129095,
WISEA J121319.72+112931.6,
WISEA J121323.68+112951.6,
WISEA J121409.31+133456.1,
2MASS J12140771+1335217,
2MASS J12151442+1533589,
WISEA J121515.67+153335.1,
WISEA J122123.80+170133.2,
WISEA J122123.44+170114.5,
2MASS J12212238+1701236,
WISEA J122145.85+074812.2,
2MASS J12214452+0748423,
WISEA J122146.04+074832.3,
VPC 0229,
2MASS J12224762+1208185,
WISEA J122857.57+272547.7,
WISEA J122901.01+272606.9,
VPC 0654,
WISEA J122927.17+114747.4,
WISEA J122924.51+114726.7,
VPC 1045,
2MASS J12362388+1255390,
WISEA J123620.98+125519.5,
WISEA J123825.56+063048.6,
WISEA J123826.36+063041.2,
WISEA J124507.21+161927.3,
WISEA J124740.95-000755.5,
WISEA J124739.62-000743.9,
2MASS J12474249-0008250,
WISEA J125137.32+183748.7,
2MASX J12513785+1837478,
2MASS J12513836+1837397,
WISEA J125320.20+275546.4,
WISEA J125320.40+275525.1,
WISEA J125734.43+200726.7,
WISEA J125736.48+200702.7,
WISEA J125736.01+200653.2,
WISEA J125802.46+274825.8,
WISEA J125803.52+274920.8,
WISEA J125800.69+274811.9,
2MASS J12583638+0622401,
WISEA J125835.22+062259.2,
WISEA J130014.25+242256.5,
WISEA J130014.66+242215.4,
WISEA J130016.06+242234.4,
WISEA J130155.13+191510.6,
WISEA J130319.41-030547.1,
WISEA J130317.50-030636.9,
WISEA J130719.37+133902.3,
WISEA J131147.97-012420.1,
WISEA J131149.20-012422.6,
WISEA J131149.96-012418.3,
GALEXASC J131149.63-012420.9,
2MASS J13155807+2125216,
WISEA J131559.29+212511.6,
WISEA J131916.92-071511.4,
WISEA J131917.80-071513.9,
VIII Zw 294 NOTES01,
VIII Zw 294 NOTES03,
WISEA J132253.17+174101.7,
WISEA J132251.39+174102.5,
WISEA J132248.69+174142.7,
WISEA J132815.49-313415.3,
2MASS J13283055+1550200,
2MASS J13283071+1550250,
2MASX J13283008+1550181,
WISEA J133040.96-481023.2,
2MASS J13303992-4810288,
2MASX J13303783-4810068,
WISEA J133157.69-014939.8,
WISEA J133156.26-015017.0,
WISEA J133344.17-022748.0,
WISEA J133343.56-022744.5,
WISEA J133344.45-022652.1,
WISEA J133508.11-012139.7,
2dFGRS N267Z140,
WISEA J134100.51+101733.0,
WISEA J134441.25+025205.1,
2MASS J13444068+0251372,
WISEA J134731.86+143652.3,
WISEA J134728.85+143701.1,
WISEA J134730.22+211040.6,
WISEA J134730.81+211036.0,
2MASS J13473071+2109422,
2MASS J13475323+2115100,
2MASS J13475236+2115112,
2MASS J13505582+0955285,
WISEA J135054.99+095434.2,
WISEA J135801.97+225401.0,
WISEA J135759.43+225328.1,
WISEA J135800.43+225339.6,
WISEA J135904.32+275639.1,
WISEA J135906.73+275705.7,
WISEA J135905.70+275701.1,
WISEA J140314.05+060856.4,
WISEA J140314.32+061020.8,
WISEA J140359.99-013953.4,
WISEA J140402.30-013938.8,
2MASS J14050851+0322328,
WISEA J140508.26+032222.0,
WISEA J140507.31+032233.1,
WISEA J141026.17+015809.0,
WISEA J141222.22+115824.5,
WISEA J141220.43+115831.9,
WISEA J141219.16+115836.2,
2MASS J14140715+2659246,
WISEA J141529.11+205408.0,
WISEA J141531.80+205411.0,
WISEA J141530.63+205417.9,
WISEA J141540.86-005138.9,
WISEA J142207.75-010001.0,
WISEA J142207.61-005851.8,
WISEA J142336.85+254849.8,
WISEA J142343.63+184854.5,
2MASS J14265106+0057587,
2MASX J14265075+0058012,
WISEA J142650.78+005715.2,
WISEA J142829.91+201539.7,
WISEA J142829.23+201600.8,
WISEA J142830.62+201538.4,
LCRS B143955.4-034325,
WISEA J144902.83+144953.8,
WISEA J144904.05+144953.7,
2MASS J14493360+1115010,
2MASS J14493493+1114552,
2MASS J14493415+1114438,
WISEA J150346.69+074927.0,
WISEA J150356.70+081937.6,
WISEA J150356.19+082022.5,
2MASX J15035916+0820464,
WISEA J150356.68+081929.9,
WISEA J150833.76+055016.3,
WISEA J150830.62+055048.3,
WISEA J150832.52+055035.0,
WISEA J150831.77+055042.1,
WISEA J151455.68+284441.6,
WISEA J151455.97+284456.8,
WISEA J151454.90+284520.1,
WISEA J151512.74+042228.7,
2MASS J15155703+2646049,
WISEA J151556.87+264556.0,
WISEA J151556.31+264617.0,
WISEA J151739.44+003312.7,
WISEA J151738.17+003322.9,
WISEA J151738.23+003311.2,
2MASS J15223233+2746195,
WISEA J152232.25+274608.6,
WISEA J152233.03+274527.9,
2MASS J15240396+0757100,
WISEA J153225.89+044413.9,
WISEA J153224.68+044432.2,
WISEA J153223.18+044442.0,
WISEA J153615.48+142001.2,
WISEA J153616.40+142024.9,
WISEA J154015.35+030834.9,
WISEA J154012.93+030816.5,
2MASS J15592034-3305088,
2MASX J16100815+0046151,
NGC 6070B NED01,Merger
WISEA J161202.16+282925.5,
WISEA J161205.42+282938.3,
2MASX J16120124+2829256,
2MASX J16215644+2541108,
WISEA J162157.55+254137.1,
WISEA J162157.04+254129.3,
WISEA J162258.13+174708.4,
WISEA J162300.31+174700.0,
WISEA J162259.57+174711.4,
2MASS J16252898+2414575,
WISEA J162529.32+241444.1,
2MASS J16252658+2415023,
2MASS J16265069+2553426,
WISEA J162649.79+255327.9,
2MASXi J1626503+255339,
WISEA J162742.62+250446.1,
WISEA J162741.98+250505.2,
WISEA J163253.11+125249.5,
2MASS J16325354+1253117,
WISEA J163335.06+254922.6,
WISEA J163334.97+254855.1,
WISEA J163929.26+294526.6,
2MASX J16392861+2944459 NED02,
WISEA J164042.72+275431.4,
WISEA J164040.06+275358.8,
WISEA J164054.84+125951.1,
WISEA J165349.30+234417.4,
WISEA J165350.38+234310.0,
WISEA J165350.13+234318.1,
WISEA J165908.56+323113.9,
WISEA J170856.23+272915.3,
WISEA J170852.83+272957.5,
2MASS J17334196-0027054,
WISEA J173339.78-002736.0,
WISEA J173339.05-002740.0,
WISEA J173338.83-002706.8,
WISEA J173615.29-010523.8,
2MASS J17361468-0104364,
WISEA J173614.71-010515.0,
WISEA J173617.34-010441.0,
WISEA J174123.92+072630.2,
ESO 103-IG 044 NED01,Merger
CGMW 3-4752,
WISEA J194606.57+020128.0,
WISEA J194604.41+020154.1,
WISEA J194605.08+020222.9,
2MASX J20290947-5511012,
WISEA J203633.48-432450.0,
WISEA J203630.96-432524.1,
WISEA J203627.79-432500.8,
WISEA J204112.52-395719.7,
ESO-LV 3410031,
WISEA J204111.08-395737.9,
WISEA J211022.99+080501.4,
WISEA J212024.68-365915.4,
WISEA J213136.03-224416.4,
WISEA J213130.23-224343.0,
WISEA J213351.47-254903.1,
WISEA J213354.60-254827.9,
2MASS J21335381-2548261,
WISEA J213418.29-132647.8,
WISEA J213417.88-132630.3,
WISEA J213415.72-132530.0,
WISEA J214136.62-333618.6,
WISEA J214135.98-333551.9,
WISEA J214135.74-333529.7,
WISEA J214711.47-075212.2,
WISEA J214711.67-075227.3,
APMUKS(BJ) B214932.55-194700.6,
WISEA J215220.07-193303.6,
WISEA J215223.34-193249.7,
WISEA J215755.19-014511.6,
WISEA J215757.65-014518.3,
LCRS B220519.4-441941,
WISEA J221959.93-455749.1,
2MASX J22195914-4557223,
WISEA J222527.82-024725.3,
2MASX J22252623-0246578,
WISEA J223217.91+034246.4,
WISEA J223217.56+034234.2,
WISEA J223216.61+034231.1,
WISEA J223217.17+034205.9,
LCRS B223249.1-414531,
LCRS B223250.0-414508,
WISEA J224658.16+134029.8,
WISEA J224657.64+134010.1,
WISEA J224657.46+134039.2,
SARS 342.14075-64.41592,
WISEA J225151.90-640856.9,
WISEA J225151.33-640906.9,
WISEA J225337.80-532224.3,
WISEA J225952.58-462313.2,
ESO 290-IG 033 NED01,
WISEA J231929.81-500238.1,
WISEA J232130.55-231246.5,
WISEA J232127.35-231247.7,
2MASX J23212863-2312471,
GALEXASC J232300.20-340214.0,
2dFGRS S488Z293,
WISEA J232458.22-084541.0,
WISEA J232658.33-103031.3,
SDSS J233430.44-110351.9,
WISEA J233429.82-110321.2,
WISEA J233442.29+272347.4,
2MASS J23344801+2722534,
WISEA J234034.53+250929.6,
WISEA J234032.42+250933.6,
WISEA J234031.58+251003.0,
WISEA J235627.66-343438.9,
WISEA J235628.33-343423.2,
WISEA J235626.02-343608.2,
WISEA J023048.94-330555.3,
2MASX J00203765-2535544,
WISEA J000314.13+043852.5,
2MASX J00031447+0438584,
WISEA J000319.54+043708.9,
2MASS J00051922+3258242,
2MASS J00051790+3258306,
DESI J005.3568+22.5330,
WISEA J002305.41-565910.0,
WISEA J002305.42-565926.4,
WISEA J003444.50-222919.7,
APMBGC 411+129-068,
WISEA J003734.75-252141.5,
WISEA J003736.36-252138.3,
SARS 008.76738-25.64111,
WISEA J003738.26-304804.1,
2MASS J00374673-3048421,
UGC 00390 NOTES03,
UGC 00390 NOTES02,
WISEA J003834.07-290400.9,
WISEA J003832.43-290438.0,
WISEA J003834.64-290346.4,
WISEA J004544.22+152644.7,
WISEA J004543.75+152615.7,
WISEA J004545.89+152716.4,
2MASX J00482305-2118478,
WISEA J004822.07-211829.4,
WISEA J004823.62-211852.1,
WISEA J005320.66-214158.4,
WISEA J005319.80-214211.8,
2MASS J00591985-1814203,
WISEA J010210.81+265629.9,
WISEA J010210.24+265642.7,
WISEA J010526.59-222813.7,
2MASX J01083065-1537067,
WISEA J010831.75-153728.0,
WISEA J010843.09-362035.8,
WISEA J010842.87-362014.7,
WISEA J011007.11-152903.9,
2MASX J01122256+1543571,
CGCG 436-013 NED06,
CGCG 436-013 NED04,Merger
2MASS J01182351-4422557,
WISEA J011940.59+321138.9,
WISEA J011938.99+321136.0,
CGCG 502-027 NED01,Merger
WISEA J012341.12+014108.0,
WISEA J012339.75+014132.4,
WISEA J012339.51+014124.0,
WISEA J012446.84-683743.6,
WISEA J012445.40-683802.4,
UGC 01041 NED03,
UGC 01041 NED04,
UGC 01041 NED01,
WISEA J013038.81-162822.7,
WISEA J013036.84-162824.5,
WISEA J013149.75+173338.8,
DESI J023.1200-07.8740,
MCG -01-05-004,
2MASS J01451158-5543579,
WISEA J014509.75-554405.2,
WISEA J014514.39-554331.8,
WISEA J014637.20-084058.0,
WISEA J014637.65-084027.9,
WISEA J014637.05-084115.9,
WISEA J020717.91-010056.1,
WISEA J020717.03-010019.5,
2MASS J02071614-0100396,
WISEA J022922.29-333136.1,
WISEA J022921.02-333120.4,
NGC 1044 NED02,Merger
WISEA J025602.71-453410.9,
WISEA J025601.71-453409.4,
WISEA J025643.12-524227.0,
WISEA J025653.46-524257.1,
WISEA J025851.59+062153.7,
VV 763 NED02,
ABELL 0401:[BO85] 026,
VV 763 NED03,
WISEA J030400.59-120546.3,
2MFGC 02495,
WISEA J030652.85-115832.1,
LCRS B031142.0-383407,
LCRS B031141.0-383358,
WISEA J031425.09+024105.8,
WISEA J031607.73-424512.7,
WISEA J031621.00-553326.5,
WISEA J031746.49-454529.8,
WISEA J031743.57-454459.2,
WISEA J032012.74-105147.9,
2MASX J03202060-2913365,
WISEA J032019.46-291348.8,
WISEA J032022.46-291343.6,
2MASX J03221799-4119504,
LCRS B032032.0-413013,
WISEA J032342.54-000638.6,
WISEA J032724.14-532603.1,
WISEA J032723.49-532535.2,
PKS 0326-536,
IC 1942 NED01,Merger
WISEA J033048.38-523635.1,
WISEA J033114.67-523526.3,
LCRS B033352.8-451932,
WISEA J034515.78-125950.7,
WISEA J034515.10-130011.8,
WISEA J034536.29-072803.0,
2MASX J03454560-5700388,
WISEA J034550.94-570121.1,
WISEA J035432.36-534833.3,
WISEA J035830.86-613111.1,
WISEA J035829.35-613116.7,
AM 0403-435 NED02,Merger
WISEA J042719.40-101933.0,
WISEA J043417.41-543952.8,
WISEA J043419.00-543939.9,
WISEA J043501.29-410028.8,
WISEA J043458.23-410009.7,
2MASX J04574522-1946125,
WISEA J045745.29-194541.6,
2MASS J04582610-3125025,
WISEA J050040.37-383817.6,
WISEA J050039.92-383833.4,
WISEA J050126.46-181810.0,
WISEA J050127.05-181853.5,
WISEA J051142.35-190839.4,
WISEA J052559.25-413500.8,
WISEA J052600.21-413441.8,
WISEA J052601.59-413443.8,
WISEA J054207.81-260925.6,
WISEA J054159.34-260614.2,
WISEA J060334.78-264029.6,
WISEA J060335.52-264021.0,
WISEA J061536.66-475919.2,
WISEA J061819.68-484638.6,
WISEA J062402.72-565836.8,
WISEA J065728.96-332754.0,
WISEA J073607.47+170833.2,
WISEA J073606.71+170835.8,
WISEA J073606.42+170857.9,
WISEA J074040.91+183731.8,
WISEA J074048.25+183758.5,
2MASS J07404015+1837411,
2MASX J07474056+1828423,
WISEA J074738.63+182852.2,
WISEA J074740.87+182752.2,
WISEA J075917.77+270847.2,
B2 0756+27,
2MASS J08032115+0813316,
2MASS J08032219+0812189,
2MASS J08271197+1759033,
WISEA J084011.42+090018.6,
WISEA J084009.20+085956.9,
WISEA J084010.48+085953.1,
WISEA J085436.83+003741.1,
WISEA J085435.70+003801.3,
WISEA J085435.65+003827.3,
WISEA J085708.43-055354.0,
WISEA J085710.78-055531.7,
MCG -01-23-010 NED02,
WISEA J092402.82+221941.0,
WISEA J092401.53+222016.4,
WISEA J092407.57+040059.6,
WISEA J093137.44+003423.3,
2MASS J09313559+0034448,
WISEA J093219.35+094206.7,
WISEA J093217.12+094045.5,
2MASS J09405684+2746524,
WISEA J094055.39+274627.7,
2MASS J09461656+0542245,
SDSS J095928.55-001614.9,
WISEA J095928.79-001604.6,
WISEA J095948.65+112837.2,
WISEA J095948.25+112822.8,
WISEA J095945.36+112935.0,
WISEA J100235.59+105224.5,
WISEA J100234.69+105241.9,
WISEA J100236.67+105156.5,
WISEA J100357.87+181059.8,
WISEA J100650.58-062142.6,
WISEA J100651.69-062145.6,
UGC 05450 NOTES01,Merger
WISEA J101434.69-004950.0,
UGC 05528 NOTES01,
WISEA J102043.62-043354.3,
MCG +02-27-005 NED02,
WISEA J102852.61+082922.0,
WISEA J103613.83+263556.2,
WISEA J104240.73+122557.6,
WISEA J105132.76+034017.3,
WISEA J105133.88+033953.4,
2MASS J10541914+1232530,
WISEA J105418.40+123322.4,
WISEA J105417.32+123313.1,
WISEA J105857.80+012511.8,
WISEA J105857.42+012524.8,
2MASS J11025654+0736156,
2MASS J11025798+0736098,
WISEA J110543.01-095436.3,
WISEA J110715.25+132543.2,
WISEA J110714.65+132531.1,
2MASS J11071295+1325474,
WISEA J111231.56+231619.3,
WISEA J111232.42+231649.7,
2MASS J11132223+0232435,
WISEA J111350.39+145932.9,
WISEA J111351.59+145933.6,
WISEA J111353.17+145849.4,
WISEA J111512.00-055645.1,
LCRS B111241.3-054022,
LCRS B111239.9-054037,
2MASX J11303378+1609306,
WISEA J113034.46+160919.3,
LCRS B113723.6-031741,
WISEA J113955.68-033352.6,
WISEA J114134.78+080303.2,
WISEA J114134.34+080239.6,
WISEA J114135.43+080231.7,
WISEA J114205.00+102127.0,
2MASS J11420476+1021496,
WISEA J114402.11+054743.2,
WISEA J114403.18+054744.0,
WISEA J114404.42+054750.6,
WISEA J114519.16+212515.2,
WISEA J114604.98-081637.0,
WISEA J114602.73-081541.3,
IC 0734 NED01,Merger
CGCG 1148.9+2755 NED02,
WISEA J115240.05+200848.4,
WISEA J115240.33+200911.9,
CGCG 097-173 NED02,Merger
WISEA J115517.14+232315.4,
WISEA J115518.40+232340.7,
WISEA J115517.49+232328.8,
WISEA J115616.55-001215.3,
2MASS J11561943-0012183,
2MASS J12002957-0007113,
2MASS J12002880-0007361,
2dFGRS N380Z139,
WISEA J121041.81+175134.3,
WISEA J121041.56+175145.1,
III Zw 065 NOTES02,
III Zw 065 NOTES03,
VPC 0818,
VPC 0824,
VCC 1366,
WISEA J123833.47+023835.2,
WISEA J123831.80+023826.5,
WISEA J124109.98+183442.9,
WISEA J124420.95+004540.8,
WISEA J124420.20+004514.9,
WISEA J124509.60-082250.2,
WISEA J124854.15+071324.7,
2MASS J12485824+0715266,
WISEA J125420.70-290107.7,
WISEA J125423.22-290103.2,
WISEA J125438.00-001108.9,
WISEA J125435.53-001058.7,
LEDA 083647,
WISEA J125702.89+304216.6,
WISEA J125659.60+061913.3,
WISEA J125716.30-172434.2,
WISEA J125713.75-172502.5,
WISEA J125925.73+280453.7,
WISEA J125920.19+280427.3,
2MASS J13005112+2802499,
WISEA J130106.07-015603.4,
WISEA J130104.71-015617.9,
SHK 354:[STC97c] 07,
2MASS J13185607+0748024,
WISEA J131910.99-005854.0,
WISEA J131911.01-005859.8,
2MASS J13204591+2116132,
WISEA J132044.17+211640.7,
WISEA J132406.75-314113.6,
2MASS J13240682-3140295,
AM 1322-300 NED03,
AM 1322-300 NED02,
LCRS B132306.8-033524,
WISEA J132546.02-035219.2,
WISEA J132634.46+111830.3,
WISEA J132634.73+111756.8,
WISEA J132645.73-270650.5,
WISEA J132648.86-270724.5,
WISEA J133126.39-314843.2,
WISEA J133128.02-314904.1,
WISEA J133230.19-330753.4,
WISEA J133230.39-330805.7,
2MASX J13322533-3308164,
WINGS J133250.69-330436.5,
WISEA J133314.21+054525.3,
WISEA J133315.33+054551.8,
WISEA J133314.51+054549.8,
WISEA J133347.87+114639.3,
WISEA J133346.54+114659.7,
WISEA J133346.20+114704.6,
2MASS J13471755+2115436,
WISEA J134245.32+294741.6,
WISEA J134933.95+280009.0,
WISEA J134933.13+280029.8,
WISEA J135154.69+093051.8,
2MASS J13533998+2813312,
UGC 08888 NED02,
WISEA J135805.75+214033.2,
LCRS B135530.6-123813,
LCRS B135529.9-123831,
WISEA J140021.62+125735.2,
WISEA J140026.21+125733.1,
WISEA J140138.10-022620.4,
GALEXASC J140138.80-022558.8,
WISEA J140233.57+254628.6,
WISEA J140227.87+254623.6,
2MASS J14115484-0003098,
WISEA J141151.62-000303.3,
2MASS J14151730+2308271,
WISEA J141517.97+230746.6,
WISEA J141518.99+230835.0,
2MASS J14212714+1829453,
WISEA J142125.83+182954.4,
WISEA J142309.62+261514.7,
2MASS J14230929+2616018,
VIII Zw 409 NED01,
SDSS J142348.52+063452.7,
WISEA J142606.20+165448.2,
2MASS J14260787+1654071,
WISEA J142759.08+262754.1,
WISEA J142801.74+123417.0,
WISEA J142803.22+123407.7,
WISEA J142846.98+004201.8,
2MASS J14284580+0042183,
CGCG 019-042 NED01,Merger
2MASS J14310642+2538002,
2MASS J14310632+2537505,
WISEA J143344.50+185226.3,
VIII Zw 435 NED01,
2MASS J14360015+1623478,
WISEA J143604.54+162407.1,
WISEA J143816.50+173604.7,
WISEA J143814.64+173551.7,
WISEA J143817.72+173605.8,
WISEA J144053.57+021006.9,
WISEA J144055.32+021004.1,
WISEA J144054.27+021011.8,
WISEA J144701.69+134145.3,
WISEA J144824.79+182121.5,
2MASS J14482273+1821125,
2MASS J14483006+2359195,
WISEA J144829.55+235917.1,
WISEA J144830.74+235845.5,
WISEA J145119.74+184048.9,
2MASX J14525556+1641266,
WISEA J145307.38+215321.8,
WISEA J145310.19+215414.1,
2MASX J14530947+2154046,
WISEA J145319.69-242420.1,
2MASX J14532213-2423556,
2MASS J14582970+2357222,
2MASS J14582932+2357022,
WISEA J145859.17+084138.0,
WISEA J145900.94+084145.0,
WISEA J150308.03+075717.4,
2MASX J15030689+0757536,
WISEA J150307.76+075746.1,
WISEA J150654.23+183907.2,
2MASS J15065096+1839189,
WISEA J150824.81-001635.8,
2MASS J15082490-0016127,
2MASS J15082502-0016072,
2MASS J15084387+2710556,
2MASX J15083762+2709311,
WISEA J150926.99+073339.2,
WISEA J150928.28+073344.3,
2MASS J15101884+0742142,
WISEA J151105.58+051849.7,
WISEA J151220.21+274940.9,
WISEA J151356.85+044146.2,
WISEA J151355.91+044133.2,
WISEA J151620.97+245036.1,
2MASS J15161867+2452094,
NGC 5910 NED01,Merger
NGC 5910 NED03,Merger
WISEA J152017.25+254252.2,
WISEA J152120.10+023117.7,
2MASX J15225335+0720524,
WISEA J152253.92+072135.7,
WISEA J152855.70+012752.9,
2MASS J15285503+0128251,
WISEA J152854.62+014354.1,
WISEA J152854.14+014408.7,
2MASS J15285431+0143437,
WISEA J152916.53+033740.0,
WISEA J152917.07+033722.3,
CGCG 050-011 NED01,
WISEA J153918.35+212911.6,
WISEA J153917.65+212929.4,
WISEA J153916.90+212925.9,
WISEA J154301.14+054810.1,
2MASS J15494696+2832481,
2MASX J15494683+2833188,
2MASS J15533084+2723277,
WISEA J155332.19+272241.6,
WISEA J155714.11+113751.2,
WISEA J155718.00+113809.0,
WISEA J155822.75+180357.4,
WISEA J155822.07+180424.7,
2MASS J16011351+1008472,
2MASS J16044362+1725459,
WISEA J160443.26+172548.9,
WISEA J160542.30+162625.8,
WISEA J160540.89+162622.7,
2MASS J16063194+1742382,
UGC 10319 NED03,Merger
2MASS J16204694+2559345,
WISEA J162047.79+260033.3,
WISEA J162049.36+255951.7,
WISEA J164124.92+132624.3,
WISEA J164122.93+132607.5,
WISEA J164340.17+263548.1,
WISEA J164338.34+263539.2,
WISEA J164336.65+263540.1,
WISEA J164817.67+240743.2,
WISEA J164817.24+240726.7,
WISEA J165435.73+291933.4,
WISEA J165434.39+291916.2,
WISEA J165436.47+291925.0,
2MASXJ16564358+1832422,
MCG +03-43-008 NOTES01,
2MASS J16564355+1833077,
WISEA J172806.29-772132.0,
WISEA J172805.22-772115.2,
WISEA J172807.64-772222.8,
WISEA J203633.34-565721.1,
WISEA J203632.83-565559.2,
WISEA J205111.28-524203.6,
WISEA J205228.32-054349.9,
WISEA J205228.03-054332.8,
WISEA J205549.95-545627.2,
WISEA J205551.95-545619.5,
WISEA J205556.17-545538.9,
WISEA J211643.68-593156.6,
2MASX J21271670-4015083,
2MASS J21294517-5042359,
WISEA J212947.97-504209.4,
WISEA J213128.14-530759.1,
WISEA J213628.05-095233.4,
WISEA J213628.96-095245.8,
WISEA J213840.76-063937.7,
WISEA J213841.91-064002.2,
2MASS J21384024-0639572,
WISEA J214618.66-571547.4,
WISEA J214618.50-571713.5,
WISEA J214617.99-571532.8,
WISEA J214756.48-455915.0,
ESO 288-IG 006 NED01,Merger
WISEA J215115.41-633611.9,
WISEA J215828.44-583403.6,
WISEA J215825.28-583401.2,
ESO 237-IG 024 NED02,
WISEA J220720.88-542108.1,
WISEA J220711.77-542101.5,
WISEA J220714.66-542053.7,
AM 2204-525 NED02,
WISEA J220922.77-514856.3,
WISEA J220913.46-514634.6,
WISEA J220915.58-514637.5,
WISEA J221017.64-121050.6,
WISEA J221019.33-121046.0,
2MASS J22272059-0040450,
WISEA J224645.13-051736.9,
WISEA J224644.54-051749.4,
WISEA J224643.12-051735.8,
WISEA J224855.21-081241.6,
WISEA J224854.11-081217.8,
GALEXMSC J224858.80-642113.5,
WISEA J224901.02-642112.7,
WISEA J225422.26+322816.9,
IV Zw 123b,
WISEA J225801.71+140920.1,
2MASS J22575573+1408521,
WISEA J230443.32-494532.0,
WISEA J230442.19-494544.5,
LCRS B230306.9-443726,
LCRS B230305.1-443733,
WISEA J231642.59+153458.7,
WISEA J231720.09-114207.5,
LEDA 096186,
WISEA J231722.18-114242.7,
WISEA J231801.61-100904.3,
WISEA J231854.15+001634.2,
WISEA J231855.50+001619.0,
WISEA J232322.66+203652.4,
WISEA J232452.13+093201.8,
WISEA J232450.63+093210.5,
WISEA J233015.18+132816.6,
2MASS J23302274-3456361,
WISEA J233020.93-345627.0,
WISEA J235129.24-342815.1,
QP 139,
WISEA J235345.57-123553.8,
WISEA J235346.94-123545.2,
WISEA J235439.19+160516.3,
WISEA J235438.94+160450.9,
WISEA J235440.99+160446.3,
WISEA J235956.65-392836.5,
WISEA J235956.35-392845.4,
2MASX J23595829-3927536,
[OBC97] N10-4a,
WISEA J000635.30-002824.8,
2MASXi J0013471+004612,
UGC 00150 NOTES01,
WISEA J001754.25+001945.8,
WISEA J002411.86-010054.2,
WISEA J002516.98-010631.2,
WISEA J002812.73-010453.4,
WISEA J003826.21-000100.6,
UGC 01847 NED02,
WISEA J024646.22+002526.9,
WISEA J062206.93+540828.1,
VII Zw 070 NOTES01,
WISEA J062736.85+472518.7,
WISEA J064226.80+421749.8,
WISEA J064257.75+420923.1,
WISEA J064312.79+392816.7,
2MASX J06483665+5150405,
WISEA J070459.53+460847.1,
WISEA J070515.06+421321.7,
WISEA J070611.27+433414.5,
WISEA J070707.03+364357.7,
WISEA J070801.80+650708.5,
WISEA J070955.38+630132.1,
WISEA J071530.97+433515.0,
WISEA J071816.79+815518.1,
WISEA J071838.82+371914.2,
WISEA J072111.30+461113.3,
WISEA J072519.38+553035.0,
WISEA J072802.05+493500.3,
VII Zw 155 NOTES02,
WISEA J072915.93+421709.3,
WISEA J072938.76+590415.5,
WISEA J073258.77+392522.0,
CGCG 286-033 NED02,
2MASX J07392150+4507278,
WISEA J074632.76+302954.5,
KUG 0745+372,
WISEA J075010.78+372707.1,
WISEA J075327.29+501410.3,
WISEA J075509.53+641733.4,
WISEA J075627.44+344532.1,
WISEA J075943.85+294327.4,
WISEA J075955.67+315750.7,
WISEA J080029.60+413948.8,
WISEA J080145.45+361336.1,
WISEA J081454.16+454755.0,
WISEA J082030.34+564452.3,
WISEA J082059.67+384206.7,
WISEA J082657.91+361027.3,
WISEA J082751.44+551009.2,
WISEA J082832.32+301602.9,
WISEA J083002.78+704932.2,
2MASX J08321866+3031470,
CGCG 179-011 NED02,
WISEA J083527.91+433120.0,
WISEA J083705.11+412715.1,
WISEA J083901.22+402012.5,
WISEA J084458.07+784735.8,
2MFGC 06925,
UGC 04609,
WISEA J085058.38+424800.4,
WISEA J085325.55+434910.2,
WISEA J085618.79+304046.7,
WISEA J085638.63+512923.0,
2MASX J08570602+4001215,
WISEA J085942.91+474959.9,
WISEA J090656.57+565624.9,
WISEA J091217.38+473449.8,
WISEA J094706.09+344524.5,
WISEA J094708.67+432512.7,
WISEA J094719.97+014453.0,
2MASS J09480525+5029158,
WISEA J095435.52+375629.6,
VII Zw 305 NOTES02,
2MASS J10033452+4405061,
WISEA J100407.73+513635.6,
WISEA J100507.66+654928.3,
WISEA J100716.25+570737.5,
MCG +06-22-075 NOTES01,
WISEA J101002.02+544027.3,
2MASX J10123145+5813290,
WISEA J101325.42+383943.0,
2MASS J10160851+3932247,
WISEA J101917.48+280152.2,
WISEA J102123.39+482737.2,
WISEA J102127.65+362637.7,
WISEA J102202.65+445137.1,
WISEA J102339.03+490900.7,
UGC 05630 NED01,
WISEA J102735.77+791857.2,
WISEA J103233.59+400621.4,
WISEA J103236.56+530937.6,
WISEA J104854.15+311936.8,
WISEA J104915.05+575033.0,
2MASS J11004389+5923260,
WISEA J110803.49+310939.9,
WISEA J110823.11+430029.8,
WISEA J111108.13+570817.3,
WISEA J111137.39+370620.0,
WISEA J111215.11+393949.2,
WISEA J111319.38+294906.5,
2MASS J11145631+3130442,
WISEA J111528.69+483105.1,
WISEA J111736.24+511617.9,
WISEA J112441.46+322207.9,
